lead_id,customer_id,lead_date,lead_source,is_qualified,is_converted
LEAD011357,CUST001210,2017-09-30,Referral,1,1
LEAD011358,CUST001652,2017-05-04,Social,0,0
LEAD011359,CUST000142,2017-12-28,Email,1,0
LEAD011360,CUST009729,2018-03-24,Marketplace,0,0
LEAD011361,CUST007274,2017-08-30,Referral,0,0
LEAD011362,CUST003965,2017-08-19,Paid Search,1,0
LEAD011363,CUST004696,2017-10-16,Referral,0,0
LEAD011364,CUST009803,2018-05-14,Referral,1,0
LEAD011365,CUST007290,2018-01-26,Organic,0,0
LEAD011366,CUST001998,2018-09-12,Referral,0,0
LEAD011367,CUST004413,2018-01-16,Organic,0,0
LEAD011368,CUST005133,2017-07-26,Marketplace,0,0
LEAD011369,CUST009648,2017-01-27,Organic,1,1
LEAD011370,CUST007209,2017-04-17,Social,1,0
LEAD011371,CUST009784,2018-06-23,Marketplace,0,0
LEAD011372,CUST009502,2017-11-10,Paid Search,0,0
LEAD011373,CUST004445,2018-05-13,Organic,1,0
LEAD011374,CUST004526,2017-09-06,Marketplace,1,1
LEAD011375,CUST002230,2017-07-28,Paid Search,1,0
LEAD011376,CUST007695,2017-05-30,Marketplace,1,0
LEAD011377,CUST009047,2017-10-01,Social,1,0
LEAD011378,CUST002922,2018-01-29,Paid Search,1,1
LEAD011379,CUST008220,2018-04-30,Email,1,1
LEAD011380,CUST002356,2017-10-30,Referral,0,0
LEAD011381,CUST000972,2017-01-25,Email,1,1
LEAD011382,CUST000468,2017-12-28,Marketplace,0,0
LEAD011383,CUST006538,2017-03-11,Marketplace,0,0
LEAD011384,CUST006682,2018-04-05,Organic,0,0
LEAD011385,CUST008699,2018-09-24,Paid Search,0,0
LEAD011386,CUST003325,2017-01-24,Email,1,0
LEAD011387,CUST006151,2017-11-25,Social,1,1
LEAD011388,CUST000756,2017-01-02,Email,1,0
LEAD011389,CUST003268,2018-09-26,Email,1,0
LEAD011390,CUST009016,2017-04-28,Paid Search,1,0
LEAD011391,CUST005594,2018-08-12,Referral,1,0
LEAD011392,CUST005066,2017-12-04,Social,0,0
LEAD011393,CUST000365,2017-07-19,Social,0,0
LEAD011394,CUST002886,2017-03-10,Email,1,1
LEAD011395,CUST002476,2017-10-28,Social,1,0
LEAD011396,CUST007184,2018-03-13,Referral,0,0
LEAD011397,CUST003849,2018-02-15,Paid Search,1,0
LEAD011398,CUST006921,2018-09-28,Marketplace,1,0
LEAD011399,CUST005869,2017-04-06,Email,0,0
LEAD011400,CUST002931,2017-06-29,Organic,1,1
LEAD011401,CUST005792,2018-07-02,Paid Search,1,0
LEAD011402,CUST003641,2017-05-27,Marketplace,0,0
LEAD011403,CUST000644,2018-08-14,Paid Search,0,0
LEAD011404,CUST000265,2018-05-15,Social,0,0
LEAD011405,CUST004039,2017-03-25,Organic,0,0
LEAD011406,CUST001564,2018-08-18,Marketplace,0,0
LEAD011407,CUST000330,2018-03-10,Paid Search,1,0
LEAD011408,CUST006501,2017-10-08,Referral,0,0
LEAD011409,CUST005689,2018-01-11,Referral,1,0
LEAD011410,CUST003260,2017-03-27,Referral,1,0
LEAD011411,CUST001087,2018-08-06,Marketplace,1,0
LEAD011412,CUST002983,2018-06-29,Organic,1,0
LEAD011413,CUST005495,2017-01-10,Marketplace,0,0
LEAD011414,CUST002832,2017-11-02,Organic,0,0
LEAD011415,CUST004094,2018-01-18,Social,1,0
LEAD011416,CUST002003,2018-05-29,Referral,0,0
LEAD011417,CUST004046,2017-01-16,Organic,1,0
LEAD011418,CUST009600,2018-06-24,Paid Search,0,0
LEAD011419,CUST005800,2018-05-28,Email,0,0
LEAD011420,CUST006504,2017-12-06,Marketplace,0,0
LEAD011421,CUST004093,2018-06-01,Paid Search,0,0
LEAD011422,CUST003903,2017-09-08,Social,0,0
LEAD011423,CUST006259,2018-06-17,Referral,0,0
LEAD011424,CUST000945,2017-07-30,Referral,0,0
LEAD011425,CUST002421,2017-03-29,Referral,0,0
LEAD011426,CUST009903,2018-06-20,Organic,0,0
LEAD011427,CUST004572,2017-10-10,Social,1,1
LEAD011428,CUST004106,2017-03-09,Paid Search,1,0
LEAD011429,CUST002028,2018-09-04,Email,1,1
LEAD011430,CUST009668,2017-02-21,Organic,0,0
LEAD011431,CUST006390,2017-08-21,Email,1,1
LEAD011432,CUST009618,2017-08-24,Organic,0,0
LEAD011433,CUST009084,2017-07-14,Social,1,1
LEAD011434,CUST002631,2018-09-04,Referral,0,0
LEAD011435,CUST003191,2017-06-02,Organic,1,0
LEAD011436,CUST003583,2018-06-23,Organic,1,0
LEAD011437,CUST001072,2017-04-05,Social,0,0
LEAD011438,CUST008238,2017-09-05,Organic,1,0
LEAD011439,CUST009420,2018-07-12,Marketplace,0,0
LEAD011440,CUST002200,2018-09-10,Social,0,0
LEAD011441,CUST008200,2017-03-24,Social,1,1
LEAD011442,CUST009448,2017-01-15,Marketplace,1,0
LEAD011443,CUST004857,2017-05-16,Email,0,0
LEAD011444,CUST008725,2017-07-02,Organic,0,0
LEAD011445,CUST006375,2018-01-12,Paid Search,1,0
LEAD011446,CUST008518,2017-12-29,Marketplace,1,0
LEAD011447,CUST006182,2017-02-04,Marketplace,1,0
LEAD011448,CUST002177,2018-02-05,Email,1,1
LEAD011449,CUST008674,2017-04-14,Email,1,0
LEAD011450,CUST006083,2018-04-15,Social,0,0
LEAD011451,CUST000849,2018-06-23,Marketplace,1,1
LEAD011452,CUST001653,2017-06-18,Organic,0,0
LEAD011453,CUST009518,2018-07-15,Organic,1,1
LEAD011454,CUST000641,2017-10-16,Email,0,0
LEAD011455,CUST005032,2017-08-07,Referral,1,0
LEAD011456,CUST000746,2017-08-09,Marketplace,1,0
LEAD011457,CUST009836,2018-03-27,Marketplace,0,0
LEAD011458,CUST006192,2017-01-24,Marketplace,0,0
LEAD011459,CUST005052,2018-08-19,Paid Search,1,0
LEAD011460,CUST002351,2017-10-26,Social,1,1
LEAD011461,CUST006861,2018-01-29,Marketplace,0,0
LEAD011462,CUST000285,2018-06-15,Organic,0,0
LEAD011463,CUST001516,2018-05-12,Paid Search,1,0
LEAD011464,CUST008785,2018-08-07,Referral,0,0
LEAD011465,CUST002000,2017-01-18,Email,1,0
LEAD011466,CUST000811,2017-06-20,Social,1,0
LEAD011467,CUST002523,2017-10-09,Email,0,0
LEAD011468,CUST001930,2017-03-01,Social,1,0
LEAD011469,CUST007949,2017-07-12,Email,0,0
LEAD011470,CUST008547,2018-05-30,Marketplace,1,1
LEAD011471,CUST001604,2017-06-06,Marketplace,0,0
LEAD011472,CUST002613,2018-07-05,Social,1,1
LEAD011473,CUST002102,2017-10-28,Paid Search,1,0
LEAD011474,CUST004785,2017-09-27,Marketplace,1,0
LEAD011475,CUST009388,2018-05-18,Referral,1,0
LEAD011476,CUST000137,2018-06-04,Paid Search,0,0
LEAD011477,CUST005215,2017-12-27,Social,0,0
LEAD011478,CUST006998,2017-08-26,Paid Search,0,0
LEAD011479,CUST004534,2017-12-02,Social,0,0
LEAD011480,CUST002112,2017-07-31,Social,0,0
LEAD011481,CUST007306,2018-06-28,Referral,0,0
LEAD011482,CUST000938,2017-01-17,Referral,1,1
LEAD011483,CUST003149,2017-02-21,Organic,0,0
LEAD011484,CUST007483,2017-03-05,Paid Search,1,0
LEAD011485,CUST003651,2017-11-09,Paid Search,0,0
LEAD011486,CUST007632,2018-01-24,Social,1,1
LEAD011487,CUST003074,2018-04-19,Email,0,0
LEAD011488,CUST005812,2017-05-27,Marketplace,0,0
LEAD011489,CUST000389,2017-04-30,Social,0,0
LEAD011490,CUST007620,2018-09-06,Organic,1,0
LEAD011491,CUST003373,2018-01-15,Organic,1,1
LEAD011492,CUST001411,2017-03-09,Organic,1,0
LEAD011493,CUST009387,2018-04-07,Marketplace,1,1
LEAD011494,CUST000272,2017-10-10,Marketplace,0,0
LEAD011495,CUST002187,2017-10-30,Organic,0,0
LEAD011496,CUST005556,2018-08-26,Marketplace,0,0
LEAD011497,CUST006547,2018-08-01,Email,0,0
LEAD011498,CUST009170,2017-05-28,Organic,1,0
LEAD011499,CUST005788,2017-07-21,Email,0,0
LEAD011500,CUST005061,2017-10-28,Organic,1,0
LEAD011501,CUST006786,2017-10-24,Paid Search,0,0
LEAD011502,CUST001327,2017-05-10,Email,0,0
LEAD011503,CUST004381,2018-02-17,Paid Search,1,1
LEAD011504,CUST005157,2017-11-23,Marketplace,0,0
LEAD011505,CUST001717,2018-03-09,Paid Search,0,0
LEAD011506,CUST003149,2017-01-04,Marketplace,0,0
LEAD011507,CUST003662,2018-02-12,Email,1,0
LEAD011508,CUST001084,2017-10-18,Email,0,0
LEAD011509,CUST003677,2018-02-02,Referral,0,0
LEAD011510,CUST002149,2017-05-14,Social,1,0
LEAD011511,CUST008233,2017-05-15,Email,0,0
LEAD011512,CUST005094,2018-09-26,Email,1,0
LEAD011513,CUST002427,2017-03-19,Email,0,0
LEAD011514,CUST008586,2017-11-21,Referral,0,0
LEAD011515,CUST001035,2018-09-21,Email,1,0
LEAD011516,CUST009253,2018-04-05,Referral,0,0
LEAD011517,CUST005047,2017-09-10,Social,1,0
LEAD011518,CUST006818,2017-03-19,Email,0,0
LEAD011519,CUST007832,2017-11-01,Email,0,0
LEAD011520,CUST001222,2018-05-27,Social,0,0
LEAD011521,CUST000149,2017-01-21,Organic,1,1
LEAD011522,CUST000060,2017-01-16,Paid Search,0,0
LEAD011523,CUST006773,2017-11-07,Paid Search,1,0
LEAD011524,CUST004912,2017-05-20,Referral,0,0
LEAD011525,CUST003608,2017-04-07,Social,1,1
LEAD011526,CUST002235,2018-07-14,Paid Search,1,0
LEAD011527,CUST009852,2017-05-24,Organic,0,0
LEAD011528,CUST000745,2017-07-19,Referral,1,0
LEAD011529,CUST001138,2018-01-21,Email,0,0
LEAD011530,CUST001017,2017-09-01,Marketplace,1,0
LEAD011531,CUST009734,2017-08-13,Email,0,0
LEAD011532,CUST008122,2018-02-04,Organic,1,0
LEAD011533,CUST004094,2017-09-07,Referral,1,0
LEAD011534,CUST004585,2018-08-06,Marketplace,0,0
LEAD011535,CUST008751,2017-12-16,Social,1,0
LEAD011536,CUST005543,2018-07-23,Marketplace,0,0
LEAD011537,CUST006451,2017-03-19,Paid Search,1,0
LEAD011538,CUST004486,2018-06-14,Email,1,1
LEAD011539,CUST009392,2017-09-13,Social,0,0
LEAD011540,CUST006809,2017-05-05,Marketplace,1,0
LEAD011541,CUST004007,2017-04-02,Email,0,0
LEAD011542,CUST001534,2017-03-21,Organic,1,0
LEAD011543,CUST002237,2017-06-30,Social,1,0
LEAD011544,CUST004868,2017-03-14,Social,1,0
LEAD011545,CUST000507,2017-02-02,Email,1,0
LEAD011546,CUST008769,2017-07-15,Paid Search,0,0
LEAD011547,CUST004305,2018-09-17,Paid Search,1,0
LEAD011548,CUST001714,2017-07-30,Paid Search,1,0
LEAD011549,CUST009697,2018-09-25,Organic,1,0
LEAD011550,CUST000952,2018-07-20,Social,1,1
LEAD011551,CUST007705,2017-08-03,Organic,0,0
LEAD011552,CUST002556,2017-01-23,Paid Search,1,0
LEAD011553,CUST008433,2017-03-14,Social,0,0
LEAD011554,CUST007423,2017-05-12,Social,0,0
LEAD011555,CUST007218,2017-09-03,Social,1,1
LEAD011556,CUST004214,2017-05-15,Social,0,0
LEAD011557,CUST001072,2017-08-02,Referral,1,0
LEAD011558,CUST000636,2017-03-22,Social,0,0
LEAD011559,CUST006975,2018-05-22,Social,0,0
LEAD011560,CUST004237,2018-01-24,Organic,1,0
LEAD011561,CUST002765,2018-03-17,Social,1,0
LEAD011562,CUST004396,2017-04-08,Organic,0,0
LEAD011563,CUST001231,2017-02-22,Referral,0,0
LEAD011564,CUST006503,2017-12-08,Marketplace,0,0
LEAD011565,CUST002992,2018-01-03,Social,0,0
LEAD011566,CUST004430,2017-01-11,Paid Search,1,1
LEAD011567,CUST000714,2017-10-09,Paid Search,1,1
LEAD011568,CUST005383,2018-01-05,Marketplace,0,0
LEAD011569,CUST006366,2018-01-29,Social,0,0
LEAD011570,CUST005086,2017-12-03,Referral,1,1
LEAD011571,CUST003150,2017-02-12,Email,0,0
LEAD011572,CUST000333,2017-12-06,Referral,0,0
LEAD011573,CUST009459,2017-09-23,Organic,0,0
LEAD011574,CUST001661,2017-12-24,Marketplace,1,0
LEAD011575,CUST003622,2018-02-21,Referral,0,0
LEAD011576,CUST009748,2017-06-30,Referral,0,0
LEAD011577,CUST003390,2017-09-16,Organic,0,0
LEAD011578,CUST006430,2018-01-22,Paid Search,0,0
LEAD011579,CUST007644,2018-05-05,Organic,0,0
LEAD011580,CUST003049,2018-06-12,Referral,0,0
LEAD011581,CUST006152,2017-07-01,Marketplace,1,0
LEAD011582,CUST009029,2017-09-11,Email,0,0
LEAD011583,CUST007593,2017-12-10,Social,0,0
LEAD011584,CUST009867,2017-10-28,Organic,1,1
LEAD011585,CUST001030,2017-03-12,Social,0,0
LEAD011586,CUST008942,2017-01-28,Social,0,0
LEAD011587,CUST009943,2018-08-05,Organic,0,0
LEAD011588,CUST002204,2018-08-15,Referral,0,0
LEAD011589,CUST008233,2018-03-22,Marketplace,1,0
LEAD011590,CUST002215,2017-06-14,Paid Search,1,1
LEAD011591,CUST009775,2017-10-04,Referral,0,0
LEAD011592,CUST007425,2017-04-17,Marketplace,0,0
LEAD011593,CUST008863,2018-04-07,Email,1,1
LEAD011594,CUST001188,2018-05-28,Social,1,1
LEAD011595,CUST001469,2018-06-14,Organic,1,0
LEAD011596,CUST008695,2017-09-13,Organic,0,0
LEAD011597,CUST001051,2017-11-14,Referral,1,1
LEAD011598,CUST005476,2017-03-02,Referral,0,0
LEAD011599,CUST002343,2017-10-12,Organic,0,0
LEAD011600,CUST000992,2017-05-04,Social,1,0
LEAD011601,CUST006710,2018-04-05,Marketplace,1,0
LEAD011602,CUST006521,2017-11-29,Paid Search,0,0
LEAD011603,CUST009744,2017-07-01,Marketplace,1,1
LEAD011604,CUST007293,2017-04-11,Referral,0,0
LEAD011605,CUST006955,2017-10-31,Social,1,1
LEAD011606,CUST000312,2018-09-23,Marketplace,1,1
LEAD011607,CUST008178,2018-07-20,Social,0,0
LEAD011608,CUST005357,2017-11-03,Social,1,0
LEAD011609,CUST004244,2018-01-02,Organic,0,0
LEAD011610,CUST007010,2018-07-15,Social,1,0
LEAD011611,CUST005681,2017-02-04,Paid Search,1,0
LEAD011612,CUST004204,2018-02-01,Social,0,0
LEAD011613,CUST007922,2018-07-16,Email,1,0
LEAD011614,CUST009571,2017-09-15,Organic,1,1
LEAD011615,CUST006445,2017-06-10,Email,1,1
LEAD011616,CUST004287,2018-01-01,Referral,0,0
LEAD011617,CUST008795,2018-06-03,Organic,0,0
LEAD011618,CUST009901,2018-09-28,Email,1,0
LEAD011619,CUST000540,2018-08-26,Email,1,1
LEAD011620,CUST007705,2018-07-07,Social,0,0
LEAD011621,CUST000249,2017-01-17,Social,0,0
LEAD011622,CUST000049,2018-08-19,Social,0,0
LEAD011623,CUST008998,2017-09-04,Marketplace,1,1
LEAD011624,CUST004052,2018-06-19,Paid Search,0,0
LEAD011625,CUST005867,2018-03-28,Paid Search,0,0
LEAD011626,CUST007682,2017-11-21,Referral,1,1
LEAD011627,CUST009630,2018-05-18,Organic,1,0
LEAD011628,CUST006767,2017-09-26,Organic,1,0
LEAD011629,CUST007844,2017-04-29,Marketplace,1,0
LEAD011630,CUST000754,2018-09-21,Referral,0,0
LEAD011631,CUST002056,2017-05-19,Email,0,0
LEAD011632,CUST009626,2017-02-15,Social,0,0
LEAD011633,CUST003537,2018-08-25,Referral,0,0
LEAD011634,CUST000761,2018-09-29,Email,0,0
LEAD011635,CUST004703,2017-01-14,Email,1,0
LEAD011636,CUST007621,2018-08-15,Organic,0,0
LEAD011637,CUST000301,2018-06-18,Marketplace,1,0
LEAD011638,CUST000637,2017-07-05,Organic,1,1
LEAD011639,CUST009673,2018-02-02,Email,0,0
LEAD011640,CUST008964,2018-09-15,Email,1,0
LEAD011641,CUST005120,2017-01-26,Email,1,0
LEAD011642,CUST008859,2017-04-22,Email,0,0
LEAD011643,CUST000596,2018-05-27,Organic,1,0
LEAD011644,CUST003819,2018-04-27,Referral,0,0
LEAD011645,CUST002225,2017-06-08,Organic,0,0
LEAD011646,CUST000875,2018-07-20,Organic,1,0
LEAD011647,CUST004545,2018-01-21,Paid Search,0,0
LEAD011648,CUST003065,2018-03-30,Social,1,0
LEAD011649,CUST005183,2018-04-02,Organic,1,1
LEAD011650,CUST006310,2017-05-14,Email,1,0
LEAD011651,CUST007086,2018-06-28,Marketplace,1,0
LEAD011652,CUST000604,2018-07-01,Email,1,0
LEAD011653,CUST001974,2018-05-03,Referral,0,0
LEAD011654,CUST008694,2017-10-20,Marketplace,1,0
LEAD011655,CUST007227,2017-07-24,Social,1,1
LEAD011656,CUST001679,2018-07-27,Marketplace,1,1
LEAD011657,CUST006290,2017-10-03,Paid Search,0,0
LEAD011658,CUST001107,2018-01-10,Email,0,0
LEAD011659,CUST001902,2017-08-03,Referral,1,1
LEAD011660,CUST000716,2018-02-19,Organic,1,0
LEAD011661,CUST009251,2018-06-25,Organic,1,0
LEAD011662,CUST001069,2018-06-08,Paid Search,1,0
LEAD011663,CUST008069,2018-08-03,Marketplace,0,0
LEAD011664,CUST006806,2018-09-09,Referral,0,0
LEAD011665,CUST001277,2017-11-25,Social,0,0
LEAD011666,CUST008175,2018-01-06,Organic,1,0
LEAD011667,CUST006488,2017-05-24,Organic,1,0
LEAD011668,CUST009624,2018-09-25,Referral,1,0
LEAD011669,CUST001722,2017-07-22,Marketplace,0,0
LEAD011670,CUST000525,2018-09-07,Referral,0,0
LEAD011671,CUST006402,2018-08-24,Referral,0,0
LEAD011672,CUST007022,2018-03-13,Email,0,0
LEAD011673,CUST002985,2018-07-08,Social,0,0
LEAD011674,CUST003236,2018-07-11,Social,1,0
LEAD011675,CUST007906,2017-03-27,Marketplace,1,0
LEAD011676,CUST009545,2017-03-27,Organic,0,0
LEAD011677,CUST003514,2017-05-05,Social,1,0
LEAD011678,CUST007459,2017-02-26,Organic,0,0
LEAD011679,CUST008018,2018-04-03,Referral,0,0
LEAD011680,CUST003099,2018-06-23,Marketplace,0,0
LEAD011681,CUST005212,2017-05-15,Social,0,0
LEAD011682,CUST001091,2017-12-13,Email,0,0
LEAD011683,CUST009269,2018-07-01,Marketplace,0,0
LEAD011684,CUST008215,2018-02-01,Social,0,0
LEAD011685,CUST002037,2017-06-30,Marketplace,1,0
LEAD011686,CUST001357,2018-05-16,Referral,1,1
LEAD011687,CUST007125,2018-07-12,Organic,1,1
LEAD011688,CUST001949,2017-10-20,Social,0,0
LEAD011689,CUST009973,2017-08-20,Referral,1,0
LEAD011690,CUST003795,2018-08-06,Paid Search,1,1
LEAD011691,CUST004259,2017-06-23,Email,0,0
LEAD011692,CUST008070,2018-02-04,Organic,1,1
LEAD011693,CUST004572,2018-06-27,Marketplace,0,0
LEAD011694,CUST009014,2018-07-08,Social,0,0
LEAD011695,CUST004201,2018-05-04,Social,0,0
LEAD011696,CUST009070,2018-01-20,Paid Search,1,0
LEAD011697,CUST009171,2017-02-22,Paid Search,1,1
LEAD011698,CUST000214,2017-09-21,Email,1,1
LEAD011699,CUST008385,2017-01-24,Paid Search,0,0
LEAD011700,CUST005858,2017-07-02,Marketplace,1,0
LEAD011701,CUST008031,2017-03-08,Referral,0,0
LEAD011702,CUST007762,2018-09-27,Paid Search,1,1
LEAD011703,CUST001278,2017-11-22,Email,0,0
LEAD011704,CUST006892,2018-09-02,Email,0,0
LEAD011705,CUST003470,2017-10-13,Marketplace,1,0
LEAD011706,CUST003435,2017-06-17,Email,0,0
LEAD011707,CUST000014,2018-09-10,Paid Search,0,0
LEAD011708,CUST006363,2017-11-22,Email,0,0
LEAD011709,CUST007783,2018-03-28,Referral,0,0
LEAD011710,CUST009606,2018-07-06,Marketplace,0,0
LEAD011711,CUST002016,2018-01-11,Social,1,0
LEAD011712,CUST000369,2018-07-27,Email,1,0
LEAD011713,CUST001365,2017-06-13,Marketplace,1,0
LEAD011714,CUST006883,2017-07-30,Marketplace,1,0
LEAD011715,CUST002712,2018-07-15,Email,0,0
LEAD011716,CUST001771,2018-01-13,Marketplace,0,0
LEAD011717,CUST003906,2017-06-10,Email,1,1
LEAD011718,CUST008936,2018-09-15,Paid Search,1,1
LEAD011719,CUST007894,2017-09-16,Paid Search,0,0
LEAD011720,CUST000409,2018-01-18,Marketplace,1,1
LEAD011721,CUST009272,2017-01-19,Email,1,0
LEAD011722,CUST001604,2017-06-27,Referral,0,0
LEAD011723,CUST004803,2018-08-12,Marketplace,1,0
LEAD011724,CUST000559,2017-11-03,Social,1,0
LEAD011725,CUST003224,2017-05-27,Marketplace,1,1
LEAD011726,CUST005849,2018-02-14,Marketplace,0,0
LEAD011727,CUST009210,2017-08-30,Social,0,0
LEAD011728,CUST006001,2018-08-24,Referral,1,0
LEAD011729,CUST009105,2017-07-30,Organic,0,0
LEAD011730,CUST004799,2017-01-05,Organic,1,1
LEAD011731,CUST001053,2017-02-05,Social,0,0
LEAD011732,CUST004245,2017-08-03,Social,0,0
LEAD011733,CUST002812,2018-09-28,Organic,1,0
LEAD011734,CUST009319,2017-07-21,Paid Search,0,0
LEAD011735,CUST005649,2017-01-06,Social,1,0
LEAD011736,CUST006038,2017-01-10,Paid Search,0,0
LEAD011737,CUST004212,2017-08-16,Social,1,1
LEAD011738,CUST002716,2017-12-19,Marketplace,1,1
LEAD011739,CUST008768,2017-12-27,Social,1,1
LEAD011740,CUST003962,2018-02-20,Social,1,0
LEAD011741,CUST007716,2018-09-03,Referral,1,0
LEAD011742,CUST009845,2017-08-26,Marketplace,1,0
LEAD011743,CUST009817,2018-03-10,Email,0,0
LEAD011744,CUST001377,2017-04-13,Referral,0,0
LEAD011745,CUST009399,2018-05-22,Referral,0,0
LEAD011746,CUST001319,2018-01-20,Marketplace,1,0
LEAD011747,CUST009445,2018-01-05,Social,1,0
LEAD011748,CUST000639,2018-05-25,Organic,0,0
LEAD011749,CUST004481,2018-04-09,Social,0,0
LEAD011750,CUST006659,2018-03-16,Organic,0,0
LEAD011751,CUST001110,2018-06-19,Marketplace,0,0
LEAD011752,CUST002656,2017-12-02,Organic,1,0
LEAD011753,CUST001991,2018-06-11,Organic,1,0
LEAD011754,CUST008824,2017-03-30,Paid Search,1,0
LEAD011755,CUST009725,2017-01-12,Social,1,1
LEAD011756,CUST002294,2017-11-24,Social,0,0
LEAD011757,CUST007638,2017-04-26,Paid Search,1,0
LEAD011758,CUST004307,2017-08-28,Paid Search,1,0
LEAD011759,CUST001205,2018-04-17,Social,0,0
LEAD011760,CUST008911,2017-07-17,Organic,1,0
LEAD011761,CUST008451,2017-09-19,Organic,0,0
LEAD011762,CUST008491,2017-03-21,Organic,0,0
LEAD011763,CUST008094,2017-05-23,Email,0,0
LEAD011764,CUST002261,2018-05-05,Referral,0,0
LEAD011765,CUST000744,2018-07-23,Organic,1,0
LEAD011766,CUST004105,2017-09-05,Email,0,0
LEAD011767,CUST008120,2018-09-19,Referral,1,0
LEAD011768,CUST006665,2017-04-09,Paid Search,0,0
LEAD011769,CUST002240,2017-06-14,Marketplace,1,1
LEAD011770,CUST008369,2017-06-05,Referral,0,0
LEAD011771,CUST001022,2017-07-25,Social,1,0
LEAD011772,CUST008391,2018-02-08,Marketplace,1,0
LEAD011773,CUST009823,2017-02-12,Referral,0,0
LEAD011774,CUST009119,2017-11-10,Marketplace,0,0
LEAD011775,CUST007251,2018-05-14,Paid Search,1,0
LEAD011776,CUST007723,2018-03-19,Social,0,0
LEAD011777,CUST005290,2017-07-25,Paid Search,0,0
LEAD011778,CUST003666,2018-06-02,Email,1,1
LEAD011779,CUST008656,2017-02-28,Paid Search,1,0
LEAD011780,CUST002545,2017-12-16,Social,1,0
LEAD011781,CUST009492,2017-04-05,Social,0,0
LEAD011782,CUST009378,2018-03-27,Email,0,0
LEAD011783,CUST009360,2017-04-21,Marketplace,0,0
LEAD011784,CUST007368,2018-01-19,Paid Search,1,1
LEAD011785,CUST008398,2017-10-29,Social,1,0
LEAD011786,CUST001208,2017-05-09,Email,0,0
LEAD011787,CUST001204,2017-11-07,Social,1,0
LEAD011788,CUST006634,2018-05-26,Referral,1,0
LEAD011789,CUST007787,2017-11-17,Marketplace,0,0
LEAD011790,CUST004164,2017-01-04,Social,1,1
LEAD011791,CUST000578,2018-07-25,Referral,1,0
LEAD011792,CUST001977,2017-08-02,Referral,0,0
LEAD011793,CUST000820,2017-09-01,Social,0,0
LEAD011794,CUST001696,2017-05-31,Social,1,0
LEAD011795,CUST004122,2018-01-12,Organic,0,0
LEAD011796,CUST005688,2018-02-05,Paid Search,1,0
LEAD011797,CUST004445,2018-06-06,Social,0,0
LEAD011798,CUST000717,2017-07-10,Marketplace,1,1
LEAD011799,CUST001404,2018-06-21,Email,0,0
LEAD011800,CUST004119,2017-07-06,Paid Search,1,1
LEAD011801,CUST008435,2017-09-24,Referral,0,0
LEAD011802,CUST003620,2018-05-01,Social,1,0
LEAD011803,CUST005905,2017-01-05,Marketplace,1,0
LEAD011804,CUST004384,2018-01-01,Social,0,0
LEAD011805,CUST001589,2018-01-20,Referral,0,0
LEAD011806,CUST009784,2017-05-14,Referral,0,0
LEAD011807,CUST008088,2018-06-17,Organic,0,0
LEAD011808,CUST002670,2018-02-19,Social,1,0
LEAD011809,CUST005272,2017-08-21,Marketplace,0,0
LEAD011810,CUST005451,2018-03-18,Paid Search,1,0
LEAD011811,CUST004390,2018-04-21,Paid Search,0,0
LEAD011812,CUST008427,2017-12-13,Email,1,0
LEAD011813,CUST001289,2018-08-13,Organic,0,0
LEAD011814,CUST006947,2017-05-14,Social,0,0
LEAD011815,CUST003684,2018-06-05,Email,0,0
LEAD011816,CUST008919,2018-05-09,Organic,1,0
LEAD011817,CUST005091,2018-09-20,Paid Search,0,0
LEAD011818,CUST006712,2017-06-14,Organic,0,0
LEAD011819,CUST002974,2018-06-07,Marketplace,1,1
LEAD011820,CUST000619,2018-01-11,Marketplace,0,0
LEAD011821,CUST001442,2018-05-08,Organic,1,0
LEAD011822,CUST008727,2017-02-07,Social,1,0
LEAD011823,CUST000212,2018-08-18,Email,0,0
LEAD011824,CUST004878,2017-06-07,Paid Search,0,0
LEAD011825,CUST000902,2017-09-02,Social,1,0
LEAD011826,CUST001664,2018-02-10,Paid Search,0,0
LEAD011827,CUST001867,2018-09-27,Email,1,1
LEAD011828,CUST002213,2018-07-21,Referral,0,0
LEAD011829,CUST002948,2017-01-14,Paid Search,1,1
LEAD011830,CUST002854,2017-12-31,Marketplace,0,0
LEAD011831,CUST000938,2018-08-08,Organic,1,0
LEAD011832,CUST008339,2017-03-07,Marketplace,0,0
LEAD011833,CUST009360,2017-08-19,Social,0,0
LEAD011834,CUST000493,2017-04-22,Referral,0,0
LEAD011835,CUST005414,2017-05-23,Marketplace,0,0
LEAD011836,CUST000430,2017-03-18,Marketplace,1,0
LEAD011837,CUST006853,2017-03-06,Organic,1,1
LEAD011838,CUST009729,2018-09-21,Referral,0,0
LEAD011839,CUST004774,2018-02-22,Referral,1,0
LEAD011840,CUST006811,2018-03-21,Paid Search,0,0
LEAD011841,CUST002888,2018-03-22,Social,1,0
LEAD011842,CUST007332,2017-03-05,Organic,1,0
LEAD011843,CUST000871,2018-02-26,Social,0,0
LEAD011844,CUST002782,2018-08-03,Referral,0,0
