interaction_id,customer_id,interaction_date,interaction_type,sales_rep_id,outcome
INT0052518,CUST005197,2018-06-28 07:14:25,call,REP025,no_response
INT0052519,CUST003940,2018-02-22 07:16:44,email,REP026,no_response
INT0052520,CUST003070,2017-04-01 02:10:32,call,REP003,follow_up
INT0052521,CUST006442,2017-05-17 02:40:00,meeting,REP009,interested
INT0052522,CUST005952,2018-06-29 14:13:01,call,REP014,follow_up
INT0052523,CUST004746,2017-11-27 14:08:09,meeting,REP016,resolved
INT0052524,CUST004382,2017-08-23 09:19:39,email,REP021,converted
INT0052525,CUST001071,2018-01-24 06:42:18,call,REP016,follow_up
INT0052526,CUST005366,2017-04-29 04:08:38,support,REP006,converted
INT0052527,CUST002928,2018-08-27 05:33:25,follow_up,REP024,converted
INT0052528,CUST009955,2018-03-03 03:28:03,email,REP022,no_response
INT0052529,CUST009077,2017-05-01 13:24:14,follow_up,REP028,follow_up
INT0052530,CUST003791,2016-12-22 01:01:50,support,REP003,follow_up
INT0052531,CUST008266,2017-05-04 18:16:38,complaint,REP003,converted
INT0052532,CUST000186,2017-12-27 18:01:48,support,REP009,converted
INT0052533,CUST009438,2018-10-26 10:52:21,support,REP022,interested
INT0052534,CUST006028,2017-05-20 23:16:53,follow_up,REP024,follow_up
INT0052535,CUST007909,2017-10-12 03:01:45,email,REP017,no_response
INT0052536,CUST008670,2017-03-03 03:51:53,complaint,REP005,no_response
INT0052537,CUST009477,2018-05-12 00:00:00,follow_up,REP022,follow_up
INT0052538,CUST006299,2017-10-28 10:12:07,support,REP012,resolved
INT0052539,CUST005378,2018-03-25 13:30:14,support,REP009,no_response
INT0052540,CUST009726,2017-04-09 16:04:36,support,REP030,no_response
INT0052541,CUST005047,2018-08-14 04:13:09,complaint,REP013,converted
INT0052542,CUST009518,2018-08-24 06:37:10,support,REP005,resolved
INT0052543,CUST006148,2017-04-18 04:53:47,follow_up,REP015,converted
INT0052544,CUST004919,2017-05-08 13:43:01,meeting,REP005,no_response
INT0052545,CUST000865,2017-09-17 16:55:09,call,REP002,interested
INT0052546,CUST002997,2018-05-01 00:10:03,complaint,REP006,no_response
INT0052547,CUST009199,2017-03-22 08:59:32,complaint,REP024,no_response
INT0052548,CUST009273,2017-05-17 14:38:11,complaint,REP016,resolved
INT0052549,CUST002458,2018-08-08 00:12:54,complaint,REP021,follow_up
INT0052550,CUST002329,2017-05-31 18:40:27,call,REP017,interested
INT0052551,CUST005272,2017-01-18 00:00:00,support,REP001,no_response
INT0052552,CUST006114,2017-03-13 18:11:18,complaint,REP029,follow_up
INT0052553,CUST004206,2017-06-04 12:58:26,follow_up,REP007,converted
INT0052554,CUST002095,2017-09-17 11:52:14,follow_up,REP021,no_response
INT0052555,CUST007608,2017-05-16 19:49:26,follow_up,REP018,interested
INT0052556,CUST005639,2017-01-28 01:26:41,follow_up,REP026,resolved
INT0052557,CUST002269,2017-06-20 00:16:56,follow_up,REP030,interested
INT0052558,CUST002900,2017-01-06 00:00:00,follow_up,REP024,no_response
INT0052559,CUST008701,2018-07-09 20:36:08,meeting,REP010,converted
INT0052560,CUST004473,2017-08-12 16:56:37,email,REP010,interested
INT0052561,CUST008582,2017-05-28 22:01:19,support,REP006,converted
INT0052562,CUST002998,2017-10-08 13:52:55,call,REP019,follow_up
INT0052563,CUST005649,2017-06-15 07:05:48,call,REP024,follow_up
INT0052564,CUST007656,2017-07-21 11:18:08,meeting,REP014,interested
INT0052565,CUST001040,2018-07-20 01:52:10,email,REP026,no_response
INT0052566,CUST000449,2017-07-25 09:13:32,follow_up,REP019,resolved
INT0052567,CUST002628,2018-01-11 19:18:35,complaint,REP012,interested
INT0052568,CUST005532,2017-07-12 02:59:28,support,REP023,converted
INT0052569,CUST001260,2017-06-29 08:13:01,meeting,REP003,follow_up
INT0052570,CUST001232,2017-11-04 21:08:39,call,REP005,resolved
INT0052571,CUST000532,2018-01-12 08:35:51,call,REP005,converted
INT0052572,CUST008403,2018-10-07 11:26:44,meeting,REP027,converted
INT0052573,CUST005111,2018-08-20 13:34:55,follow_up,REP004,interested
INT0052574,CUST004546,2017-09-10 03:57:40,email,REP003,no_response
INT0052575,CUST004297,2018-09-09 00:00:00,complaint,REP012,follow_up
INT0052576,CUST007910,2017-08-15 10:45:22,call,REP026,converted
INT0052577,CUST001605,2018-06-06 15:00:08,follow_up,REP024,resolved
INT0052578,CUST005359,2017-12-13 20:58:34,complaint,REP014,resolved
INT0052579,CUST009563,2018-01-30 09:56:08,follow_up,REP013,converted
INT0052580,CUST004757,2017-10-21 04:48:26,call,REP010,resolved
INT0052581,CUST003429,2017-01-09 00:49:26,meeting,REP002,resolved
INT0052582,CUST002458,2018-10-22 00:12:54,complaint,REP009,follow_up
INT0052583,CUST000223,2017-02-24 00:00:00,email,REP029,resolved
INT0052584,CUST005397,2017-03-27 05:04:16,support,REP028,no_response
INT0052585,CUST000679,2017-06-30 10:50:42,support,REP022,follow_up
INT0052586,CUST001460,2017-10-25 06:01:06,complaint,REP020,converted
INT0052587,CUST007349,2018-04-15 14:11:19,follow_up,REP009,resolved
INT0052588,CUST003998,2018-02-10 06:35:22,email,REP018,interested
INT0052589,CUST003845,2017-07-18 08:48:17,follow_up,REP018,resolved
INT0052590,CUST000180,2017-08-11 05:08:33,complaint,REP026,follow_up
INT0052591,CUST002478,2017-08-12 13:32:37,meeting,REP007,converted
INT0052592,CUST006861,2017-07-17 17:37:49,call,REP025,interested
INT0052593,CUST008912,2017-06-22 23:17:44,support,REP005,interested
INT0052594,CUST000682,2017-12-21 03:44:45,meeting,REP025,no_response
INT0052595,CUST000984,2018-01-01 00:00:00,email,REP014,no_response
INT0052596,CUST003365,2017-12-12 08:28:35,support,REP001,no_response
INT0052597,CUST000340,2017-06-15 00:00:00,complaint,REP027,converted
INT0052598,CUST005498,2018-03-08 14:50:20,complaint,REP018,follow_up
INT0052599,CUST003218,2017-06-07 00:04:07,complaint,REP028,follow_up
INT0052600,CUST002076,2017-11-03 14:35:47,complaint,REP007,follow_up
INT0052601,CUST006552,2017-12-24 06:26:25,meeting,REP019,converted
INT0052602,CUST002251,2017-04-21 03:48:28,meeting,REP029,follow_up
INT0052603,CUST008233,2017-05-27 09:13:06,meeting,REP009,interested
INT0052604,CUST001008,2017-07-24 04:54:25,follow_up,REP017,resolved
INT0052605,CUST005228,2018-04-24 09:14:27,follow_up,REP011,follow_up
INT0052606,CUST005059,2017-06-22 20:39:31,support,REP022,follow_up
INT0052607,CUST002525,2018-07-28 12:25:46,meeting,REP023,interested
INT0052608,CUST008098,2017-08-24 15:09:31,meeting,REP022,resolved
INT0052609,CUST009764,2017-03-25 00:07:15,follow_up,REP006,converted
INT0052610,CUST010000,2018-02-07 06:56:27,meeting,REP013,follow_up
INT0052611,CUST006970,2017-08-08 06:10:27,meeting,REP002,interested
INT0052612,CUST009535,2018-06-26 20:48:09,email,REP007,follow_up
INT0052613,CUST006248,2018-02-06 08:01:27,support,REP015,follow_up
INT0052614,CUST006495,2017-11-20 06:57:09,follow_up,REP017,resolved
INT0052615,CUST001114,2017-02-28 15:02:54,support,REP022,no_response
INT0052616,CUST003115,2018-08-29 00:00:00,follow_up,REP016,resolved
INT0052617,CUST008597,2017-08-08 10:35:03,meeting,REP021,follow_up
INT0052618,CUST006886,2018-09-09 00:00:00,meeting,REP021,follow_up
INT0052619,CUST009933,2017-05-24 03:17:36,call,REP022,interested
INT0052620,CUST003183,2017-07-10 02:55:27,complaint,REP029,no_response
INT0052621,CUST009683,2018-12-11 10:33:56,call,REP010,interested
INT0052622,CUST008088,2017-02-05 00:00:00,call,REP013,follow_up
INT0052623,CUST008370,2018-10-12 02:51:42,complaint,REP026,interested
INT0052624,CUST006333,2017-05-18 23:49:52,follow_up,REP005,converted
INT0052625,CUST003348,2017-03-29 12:37:19,meeting,REP010,follow_up
INT0052626,CUST000359,2018-03-03 07:03:32,follow_up,REP030,follow_up
INT0052627,CUST002415,2017-06-27 00:16:17,email,REP024,follow_up
INT0052628,CUST006475,2017-02-26 03:33:28,call,REP010,follow_up
INT0052629,CUST009634,2018-03-16 22:48:18,follow_up,REP008,converted
INT0052630,CUST009621,2017-10-02 19:13:40,call,REP028,resolved
INT0052631,CUST005431,2017-07-12 13:10:37,email,REP002,no_response
INT0052632,CUST006996,2017-05-18 02:26:05,call,REP019,interested
INT0052633,CUST009328,2017-12-21 21:08:23,email,REP005,converted
INT0052634,CUST000664,2017-06-13 10:29:08,support,REP025,resolved
INT0052635,CUST006582,2017-01-21 14:24:37,call,REP023,interested
INT0052636,CUST001634,2017-03-31 01:41:17,support,REP012,follow_up
INT0052637,CUST006771,2017-05-07 17:15:01,support,REP008,no_response
INT0052638,CUST004607,2017-04-09 04:33:04,meeting,REP006,interested
INT0052639,CUST008669,2017-04-18 12:42:09,follow_up,REP001,follow_up
INT0052640,CUST008852,2017-09-17 18:00:57,meeting,REP027,no_response
INT0052641,CUST004303,2018-02-08 16:02:55,call,REP011,no_response
INT0052642,CUST001003,2017-04-23 19:49:10,support,REP017,interested
INT0052643,CUST001093,2018-08-04 00:00:00,call,REP009,interested
INT0052644,CUST009859,2018-04-30 10:14:43,follow_up,REP018,resolved
INT0052645,CUST001244,2018-05-29 10:05:44,meeting,REP019,no_response
INT0052646,CUST005454,2017-04-20 11:49:44,call,REP007,resolved
INT0052647,CUST005457,2017-11-01 05:40:25,support,REP016,no_response
INT0052648,CUST007161,2017-04-20 10:06:14,complaint,REP026,interested
INT0052649,CUST001410,2017-04-09 00:01:12,follow_up,REP010,converted
INT0052650,CUST007176,2017-09-30 13:54:08,meeting,REP017,no_response
INT0052651,CUST009530,2017-09-07 07:31:52,call,REP019,no_response
INT0052652,CUST002781,2017-09-13 15:00:10,meeting,REP029,interested
INT0052653,CUST007839,2017-04-30 19:19:20,complaint,REP023,interested
INT0052654,CUST004981,2017-07-25 15:06:48,call,REP014,follow_up
INT0052655,CUST008531,2017-10-28 00:00:00,support,REP009,no_response
INT0052656,CUST005368,2018-01-03 00:39:16,complaint,REP008,interested
INT0052657,CUST002321,2017-12-13 10:27:17,complaint,REP021,resolved
INT0052658,CUST003137,2017-05-02 09:34:32,call,REP005,no_response
INT0052659,CUST000422,2017-06-15 04:48:32,follow_up,REP006,no_response
INT0052660,CUST005696,2018-11-06 02:00:49,complaint,REP003,follow_up
INT0052661,CUST001838,2017-12-03 22:53:33,follow_up,REP007,interested
INT0052662,CUST006763,2017-03-07 05:40:52,meeting,REP009,follow_up
INT0052663,CUST008106,2017-07-09 00:13:05,email,REP015,resolved
INT0052664,CUST004366,2019-01-20 21:25:14,support,REP007,no_response
INT0052665,CUST001517,2017-08-26 09:18:01,email,REP023,no_response
INT0052666,CUST002681,2017-01-30 18:25:07,email,REP020,resolved
INT0052667,CUST000723,2017-01-24 02:58:51,complaint,REP006,resolved
INT0052668,CUST007239,2017-09-03 07:21:11,email,REP011,no_response
INT0052669,CUST006747,2018-10-20 11:28:43,email,REP005,resolved
INT0052670,CUST000361,2018-09-13 09:25:10,support,REP029,no_response
INT0052671,CUST005713,2017-05-08 01:37:36,meeting,REP003,follow_up
INT0052672,CUST001522,2017-03-18 15:24:04,call,REP029,interested
INT0052673,CUST008064,2017-07-30 11:00:05,follow_up,REP030,no_response
INT0052674,CUST004939,2017-05-22 07:39:15,meeting,REP017,resolved
INT0052675,CUST009039,2018-04-21 20:25:19,call,REP025,interested
INT0052676,CUST003215,2017-12-04 18:47:18,follow_up,REP022,no_response
INT0052677,CUST005861,2017-12-26 11:08:36,follow_up,REP024,interested
INT0052678,CUST000491,2017-02-11 22:28:49,follow_up,REP013,interested
INT0052679,CUST002485,2017-12-11 22:34:43,support,REP008,converted
INT0052680,CUST008427,2017-11-30 23:15:56,follow_up,REP010,follow_up
INT0052681,CUST004864,2017-10-17 18:11:54,call,REP017,no_response
INT0052682,CUST003147,2017-09-12 11:11:51,support,REP027,resolved
INT0052683,CUST005719,2017-07-11 18:11:25,follow_up,REP016,interested
INT0052684,CUST009565,2017-05-14 18:27:19,support,REP019,interested
INT0052685,CUST002587,2017-04-17 15:40:46,support,REP001,interested
INT0052686,CUST005521,2017-10-05 00:00:00,email,REP019,resolved
INT0052687,CUST001736,2019-01-29 09:31:23,call,REP028,no_response
INT0052688,CUST008251,2018-06-23 11:29:50,support,REP025,resolved
INT0052689,CUST009136,2017-10-31 05:58:23,email,REP022,converted
INT0052690,CUST004632,2017-11-08 00:00:00,support,REP026,interested
INT0052691,CUST001065,2018-11-03 00:00:00,email,REP030,converted
INT0052692,CUST001454,2018-09-30 02:29:10,complaint,REP005,no_response
INT0052693,CUST003818,2017-07-09 23:09:15,follow_up,REP014,interested
INT0052694,CUST003720,2017-06-23 09:12:52,call,REP021,resolved
INT0052695,CUST004513,2018-02-21 07:48:57,email,REP026,converted
INT0052696,CUST002676,2017-09-21 06:26:35,follow_up,REP004,no_response
INT0052697,CUST001312,2016-12-14 08:58:39,support,REP030,converted
INT0052698,CUST009369,2017-09-28 06:26:36,support,REP021,no_response
INT0052699,CUST002251,2017-05-28 03:48:28,complaint,REP019,converted
INT0052700,CUST009073,2017-11-12 18:05:33,meeting,REP016,no_response
INT0052701,CUST005742,2017-05-28 20:41:33,complaint,REP011,resolved
INT0052702,CUST001263,2017-12-25 02:33:31,email,REP010,follow_up
INT0052703,CUST006198,2017-03-22 00:38:43,support,REP027,no_response
INT0052704,CUST009405,2018-05-15 05:30:42,complaint,REP010,follow_up
INT0052705,CUST005363,2018-01-21 17:46:58,call,REP017,no_response
INT0052706,CUST008817,2017-10-03 17:38:08,follow_up,REP007,resolved
INT0052707,CUST002146,2018-02-08 02:37:15,support,REP006,interested
INT0052708,CUST006845,2017-06-11 00:12:27,email,REP030,interested
INT0052709,CUST009267,2018-05-20 13:55:39,complaint,REP015,no_response
INT0052710,CUST007934,2017-07-02 00:55:08,call,REP018,follow_up
INT0052711,CUST005565,2017-11-28 09:16:52,complaint,REP030,follow_up
INT0052712,CUST000313,2017-06-16 16:15:17,call,REP019,resolved
INT0052713,CUST009754,2018-04-21 09:39:47,email,REP025,interested
INT0052714,CUST002791,2017-05-16 21:08:27,follow_up,REP027,interested
INT0052715,CUST009065,2018-09-09 13:45:13,email,REP016,follow_up
INT0052716,CUST008569,2017-06-27 20:29:18,email,REP029,no_response
INT0052717,CUST007029,2018-05-22 00:37:49,email,REP020,interested
INT0052718,CUST004705,2017-08-30 00:00:00,call,REP006,no_response
INT0052719,CUST002972,2017-01-21 15:47:29,complaint,REP016,converted
INT0052720,CUST006807,2017-07-01 15:12:29,support,REP019,converted
INT0052721,CUST000761,2017-08-28 08:44:52,call,REP009,resolved
INT0052722,CUST007363,2017-05-19 17:18:32,complaint,REP015,no_response
INT0052723,CUST008263,2017-10-16 21:27:00,follow_up,REP006,follow_up
INT0052724,CUST003733,2017-12-31 04:49:26,meeting,REP001,no_response
INT0052725,CUST000086,2017-05-24 10:11:46,email,REP003,interested
INT0052726,CUST006107,2017-05-29 17:53:25,complaint,REP017,converted
INT0052727,CUST003488,2017-11-28 05:36:28,email,REP012,converted
INT0052728,CUST005704,2017-12-28 14:49:13,complaint,REP013,follow_up
INT0052729,CUST005103,2018-01-13 09:48:36,support,REP017,converted
INT0052730,CUST001578,2017-10-22 20:05:50,call,REP005,follow_up
INT0052731,CUST007531,2017-10-15 14:18:37,complaint,REP007,resolved
INT0052732,CUST009943,2017-10-23 00:00:00,email,REP015,follow_up
INT0052733,CUST009102,2017-03-11 08:08:03,email,REP019,interested
INT0052734,CUST007579,2018-03-19 20:49:43,follow_up,REP016,follow_up
INT0052735,CUST008181,2018-04-06 22:22:45,complaint,REP016,follow_up
INT0052736,CUST002847,2018-08-25 04:41:29,call,REP005,no_response
INT0052737,CUST006406,2018-03-23 00:13:33,support,REP013,no_response
INT0052738,CUST007885,2018-04-27 03:13:50,meeting,REP010,interested
INT0052739,CUST007834,2017-02-25 18:41:58,support,REP014,resolved
INT0052740,CUST006731,2017-06-10 05:51:32,call,REP019,no_response
INT0052741,CUST007140,2017-02-06 21:04:15,call,REP028,converted
INT0052742,CUST005084,2018-05-14 00:42:11,support,REP004,resolved
INT0052743,CUST001264,2017-06-04 23:10:07,complaint,REP026,resolved
INT0052744,CUST004241,2018-03-24 12:43:20,support,REP013,converted
INT0052745,CUST005514,2017-03-27 23:59:29,complaint,REP022,interested
INT0052746,CUST001233,2017-01-14 00:00:00,call,REP024,no_response
INT0052747,CUST002512,2017-07-13 02:22:20,follow_up,REP024,resolved
INT0052748,CUST008379,2017-08-23 15:25:40,follow_up,REP029,converted
INT0052749,CUST000305,2017-06-16 00:52:48,support,REP013,converted
INT0052750,CUST009575,2017-10-11 08:17:04,follow_up,REP014,no_response
INT0052751,CUST001559,2017-10-09 11:58:38,follow_up,REP002,no_response
INT0052752,CUST003360,2018-07-26 05:06:09,follow_up,REP011,converted
INT0052753,CUST001184,2017-08-22 04:26:14,call,REP027,interested
INT0052754,CUST007631,2017-04-18 14:58:52,follow_up,REP019,follow_up
INT0052755,CUST008715,2017-12-12 00:00:00,call,REP028,resolved
INT0052756,CUST009713,2017-05-11 02:58:41,complaint,REP001,follow_up
INT0052757,CUST001795,2018-02-06 22:50:02,follow_up,REP021,resolved
INT0052758,CUST006539,2018-06-25 00:00:00,support,REP025,interested
INT0052759,CUST000023,2017-05-12 14:00:46,call,REP021,interested
INT0052760,CUST008798,2018-03-02 19:12:15,call,REP014,converted
INT0052761,CUST002038,2017-04-26 15:47:33,complaint,REP014,follow_up
INT0052762,CUST001656,2017-12-15 04:51:42,follow_up,REP015,interested
INT0052763,CUST004508,2017-05-20 09:38:12,meeting,REP028,converted
INT0052764,CUST003687,2018-07-08 16:06:07,support,REP003,no_response
INT0052765,CUST009541,2018-07-24 16:52:32,support,REP016,converted
INT0052766,CUST000742,2017-03-15 18:02:57,meeting,REP030,no_response
INT0052767,CUST007174,2018-07-24 21:44:11,complaint,REP001,resolved
INT0052768,CUST003709,2017-12-29 00:24:28,support,REP030,converted
INT0052769,CUST009030,2017-06-19 04:38:52,email,REP015,resolved
INT0052770,CUST002190,2017-01-31 21:53:44,follow_up,REP012,converted
INT0052771,CUST000216,2017-11-30 22:29:05,call,REP015,follow_up
INT0052772,CUST004558,2018-05-09 15:15:38,complaint,REP013,converted
INT0052773,CUST005088,2017-06-22 14:00:22,email,REP016,converted
INT0052774,CUST008588,2018-01-09 00:08:18,email,REP003,converted
INT0052775,CUST003555,2017-06-05 10:14:44,support,REP005,converted
INT0052776,CUST006639,2017-02-28 05:15:35,email,REP018,no_response
INT0052777,CUST005508,2018-04-06 17:09:45,complaint,REP011,resolved
INT0052778,CUST002961,2018-03-28 15:26:28,support,REP002,interested
INT0052779,CUST006236,2018-05-07 06:24:52,complaint,REP021,interested
INT0052780,CUST009278,2017-05-17 21:37:11,call,REP021,interested
INT0052781,CUST004482,2019-03-03 04:25:07,call,REP027,no_response
INT0052782,CUST007967,2017-08-21 13:52:49,call,REP017,no_response
INT0052783,CUST009888,2017-09-09 20:38:56,meeting,REP012,interested
INT0052784,CUST007118,2017-07-31 16:14:07,call,REP012,resolved
INT0052785,CUST006536,2017-05-31 18:08:22,complaint,REP010,no_response
INT0052786,CUST005556,2017-02-07 06:49:31,complaint,REP017,interested
INT0052787,CUST005913,2017-01-21 01:57:23,follow_up,REP001,resolved
INT0052788,CUST007181,2017-07-16 23:21:09,email,REP023,resolved
INT0052789,CUST007356,2017-05-27 00:09:03,email,REP016,follow_up
INT0052790,CUST008754,2018-03-27 11:10:18,call,REP011,resolved
INT0052791,CUST004725,2017-05-17 18:45:18,complaint,REP015,no_response
INT0052792,CUST008847,2017-05-14 10:02:46,meeting,REP002,converted
INT0052793,CUST009675,2017-01-07 04:49:08,call,REP020,no_response
INT0052794,CUST009557,2017-04-09 13:00:18,complaint,REP025,follow_up
INT0052795,CUST000355,2017-06-06 11:25:41,support,REP016,no_response
INT0052796,CUST002682,2018-04-23 18:58:37,meeting,REP008,converted
INT0052797,CUST009924,2018-06-26 06:30:03,email,REP003,follow_up
INT0052798,CUST005489,2017-12-01 10:20:02,call,REP020,interested
INT0052799,CUST006968,2017-08-24 22:53:34,support,REP018,no_response
