date,campaign_id,channel,impressions,clicks,leads,conversions,spend
2017-01-28,CAMP0007,Email,44909,590,81,10,438.09
2017-04-04,CAMP0019,Google Search,24215,1514,196,29,872.93
2017-08-07,CAMP0016,Email,32912,1649,110,9,262.19
2018-03-08,CAMP0021,Referral,61564,1259,87,27,132.87
2017-10-20,CAMP0006,Organic,81935,10847,1288,289,384.56
2018-01-20,CAMP0004,Instagram,50477,7449,396,31,300.88
2018-04-26,CAMP0014,Organic,105879,3642,645,221,317.07
2017-01-29,CAMP0007,Email,5599,671,29,5,1448.24
2017-08-09,CAMP0027,Affiliate,43138,1759,259,63,1218.78
2018-04-25,CAMP0003,Facebook,105434,8989,1346,331,1225.19
2017-11-14,CAMP0011,Referral,20270,2350,123,23,558.15
2018-04-30,CAMP0014,Organic,33475,3335,151,36,282.58
2018-03-25,CAMP0020,Google Search,37935,1800,154,11,237.05
2017-08-12,CAMP0028,Facebook,67216,9470,293,64,1867.13
2017-08-13,CAMP0027,Affiliate,24400,2911,325,23,832.37
2018-03-01,CAMP0024,Organic,35779,4946,784,172,477.95
2017-04-24,CAMP0019,Google Search,33807,2063,349,89,1228.79
2018-02-22,CAMP0004,Instagram,26659,1629,229,60,659.94
2017-01-11,CAMP0009,Google Search,93480,3604,228,63,1790.8
2018-01-29,CAMP0024,Organic,87822,12408,2045,539,819.01
2017-10-27,CAMP0006,Organic,76915,5124,603,154,1948.71
2017-02-08,CAMP0009,Google Search,112261,9982,792,97,1336.32
2017-09-06,CAMP0023,Facebook,69787,3607,590,176,738.67
2017-03-31,CAMP0002,Facebook,34557,4705,623,125,135.58
2017-05-14,CAMP0029,Organic,23692,1610,87,13,1285.49
2017-09-09,CAMP0010,Affiliate,52629,5318,728,247,1790.39
2018-05-02,CAMP0017,Email,74286,4504,516,74,1562.62
2018-03-13,CAMP0021,Referral,22469,2801,398,108,1283.26
2017-08-17,CAMP0027,Affiliate,48691,805,65,10,951.13
2017-08-17,CAMP0027,Affiliate,84703,7570,1027,334,158.4
2017-08-30,CAMP0010,Affiliate,78837,7116,1218,179,321.14
2017-07-31,CAMP0016,Email,105810,10214,1139,157,205.06
2018-03-06,CAMP0021,Referral,96212,5303,556,136,1176.21
2018-03-29,CAMP0018,Instagram,72368,6426,364,19,1052.0
2017-09-14,CAMP0001,Affiliate,73413,8487,994,114,949.04
2017-06-09,CAMP0030,Affiliate,24622,1522,166,45,1819.8
2017-04-08,CAMP0019,Google Search,94733,6955,931,231,1770.29
2017-10-16,CAMP0006,Organic,5002,376,66,21,85.32
2017-01-18,CAMP0007,Email,54852,4560,330,92,1221.87
2017-10-17,CAMP0006,Organic,82301,8051,368,69,914.95
2017-09-18,CAMP0001,Affiliate,7191,702,47,14,843.47
2017-04-08,CAMP0019,Google Search,5508,162,13,1,912.12
2017-08-30,CAMP0010,Affiliate,73395,8303,967,152,1564.96
2017-06-16,CAMP0008,Instagram,13792,1659,147,23,1836.45
2018-01-02,CAMP0026,Affiliate,28016,1105,152,16,1407.56
2018-05-21,CAMP0017,Email,24966,436,54,16,1607.47
2017-06-01,CAMP0008,Instagram,35246,1828,123,33,83.1
2018-05-24,CAMP0017,Email,118434,4349,147,34,666.34
2017-10-17,CAMP0006,Organic,27580,3320,573,181,1347.16
2017-06-14,CAMP0008,Instagram,52829,6618,257,39,1709.37
2018-05-01,CAMP0017,Email,71318,2478,136,31,417.7
2018-03-28,CAMP0005,Affiliate,61204,9174,954,167,1069.17
2017-05-29,CAMP0030,Affiliate,37755,4189,228,64,660.42
2018-03-04,CAMP0021,Referral,56794,3252,294,53,997.82
2017-04-10,CAMP0002,Facebook,18343,1666,147,14,963.99
2017-10-16,CAMP0006,Organic,57218,624,64,8,577.84
2017-06-06,CAMP0015,Instagram,67412,6527,371,98,1111.85
2017-08-03,CAMP0027,Affiliate,10994,239,27,1,821.13
2018-03-12,CAMP0021,Referral,10720,1306,188,40,420.84
2017-09-15,CAMP0001,Affiliate,105750,11364,955,83,1756.24
2017-08-29,CAMP0023,Facebook,99072,7362,1068,129,537.57
2017-08-08,CAMP0028,Facebook,9854,831,78,26,377.76
2017-05-02,CAMP0019,Google Search,25105,2860,266,56,1555.41
2017-06-06,CAMP0015,Instagram,36029,4837,162,27,72.98
2018-02-01,CAMP0024,Organic,48317,3497,388,90,1234.36
2017-01-28,CAMP0009,Google Search,97737,13686,2250,465,664.93
2017-01-28,CAMP0009,Google Search,58701,6692,487,99,1818.0
2017-08-15,CAMP0028,Facebook,116838,9556,1652,369,446.83
2017-10-02,CAMP0012,Organic,98293,10413,595,131,695.68
2017-11-01,CAMP0006,Organic,99807,3167,568,51,76.53
2017-10-29,CAMP0006,Organic,25191,515,28,2,1460.3
2017-05-26,CAMP0030,Affiliate,116988,5760,554,174,1468.18
2017-10-30,CAMP0022,Referral,116718,12277,2051,629,1141.06
2017-10-09,CAMP0012,Organic,25538,770,93,27,336.94
2018-04-10,CAMP0003,Facebook,75600,7874,453,74,653.78
2017-08-30,CAMP0010,Affiliate,25415,2246,197,54,708.43
2018-05-03,CAMP0025,Referral,31473,1237,210,38,1058.05
2017-06-14,CAMP0008,Instagram,110948,13806,1522,205,221.42
2017-09-22,CAMP0012,Organic,48668,2937,393,46,542.47
2017-08-04,CAMP0028,Facebook,103985,15330,1614,246,490.48
2017-12-29,CAMP0026,Affiliate,97273,2762,492,139,983.14
2017-07-24,CAMP0016,Email,81836,5112,220,61,256.45
2017-08-26,CAMP0010,Affiliate,91499,5346,697,42,799.93
2017-04-25,CAMP0029,Organic,88997,9128,328,63,1213.93
2018-03-23,CAMP0018,Instagram,36606,2668,351,100,1341.4
2018-03-31,CAMP0005,Affiliate,42972,2048,150,17,1962.06
2018-03-14,CAMP0020,Google Search,8877,911,147,21,1022.85
2018-03-11,CAMP0021,Referral,47656,1437,117,32,966.35
2017-06-09,CAMP0030,Affiliate,22497,2463,289,31,1075.24
2018-03-24,CAMP0005,Affiliate,63686,4758,758,248,1700.6
2017-10-22,CAMP0006,Organic,16857,2261,185,60,680.78
2017-08-21,CAMP0027,Affiliate,23282,1833,197,26,1318.17
2017-11-02,CAMP0006,Organic,82434,2059,93,20,676.26
2018-01-03,CAMP0013,Affiliate,11574,1572,256,48,913.72
2017-06-05,CAMP0008,Instagram,112538,12160,608,63,1452.12
2018-05-10,CAMP0014,Organic,96714,12132,1291,178,242.33
2017-12-14,CAMP0026,Affiliate,66849,3414,258,45,1572.11
2018-04-27,CAMP0003,Facebook,95802,12642,1428,163,1367.75
2017-08-07,CAMP0027,Affiliate,79813,10468,858,190,513.18
2018-01-15,CAMP0004,Instagram,30129,704,92,11,369.94
2018-01-15,CAMP0013,Affiliate,104246,6690,208,61,1550.01
2017-01-25,CAMP0007,Email,31504,3316,395,79,956.17
2018-01-04,CAMP0013,Affiliate,26080,1398,112,32,1583.43
2017-06-06,CAMP0015,Instagram,25231,1310,230,24,1501.69
2018-02-16,CAMP0024,Organic,92553,10276,1298,153,1214.9
2017-05-21,CAMP0030,Affiliate,55489,7452,987,164,876.3
2018-03-07,CAMP0021,Referral,63558,3643,169,47,1819.1
2018-02-06,CAMP0024,Organic,51300,2628,337,95,942.52
2018-01-19,CAMP0004,Instagram,18913,1046,137,12,723.49
2017-08-25,CAMP0023,Facebook,70981,6389,377,72,282.59
2018-05-06,CAMP0017,Email,28552,880,90,26,1367.65
2017-09-05,CAMP0010,Affiliate,36746,4702,402,75,392.22
2018-03-09,CAMP0021,Referral,70027,6343,427,113,232.43
2018-02-14,CAMP0004,Instagram,74510,5413,847,285,927.47
2018-03-08,CAMP0021,Referral,89883,1303,178,34,938.59
2017-01-03,CAMP0007,Email,40700,4631,223,61,1697.08
2017-04-09,CAMP0029,Organic,29468,503,60,13,452.1
2018-05-22,CAMP0025,Referral,42618,5017,899,205,1137.35
2017-11-08,CAMP0011,Referral,119694,4305,673,187,693.76
2018-03-07,CAMP0021,Referral,73693,7408,1240,150,1408.83
2018-03-13,CAMP0018,Instagram,101561,7425,573,107,184.04
2017-11-08,CAMP0022,Referral,19872,2446,119,10,366.14
2018-04-03,CAMP0020,Google Search,108638,5427,780,56,1139.39
2017-08-22,CAMP0027,Affiliate,60228,8804,799,159,1251.54
2017-04-17,CAMP0029,Organic,74160,7322,360,123,1919.5
2018-04-14,CAMP0005,Affiliate,114615,6885,611,95,1191.76
2017-12-15,CAMP0026,Affiliate,107094,9111,1178,195,1489.04
2017-11-10,CAMP0011,Referral,79805,5742,991,212,1329.48
2017-05-03,CAMP0029,Organic,100204,1247,145,38,917.05
2018-05-13,CAMP0014,Organic,88911,12772,568,171,645.09
2017-01-28,CAMP0007,Email,97112,2461,310,86,1844.11
2018-03-16,CAMP0005,Affiliate,110534,16484,2927,565,1355.46
2017-06-10,CAMP0030,Affiliate,94104,3458,334,19,764.71
2018-03-07,CAMP0020,Google Search,114356,14067,1134,219,715.55
2017-08-10,CAMP0027,Affiliate,54235,983,85,9,1037.45
2018-04-06,CAMP0003,Facebook,112684,12639,429,67,1247.26
2017-04-22,CAMP0019,Google Search,57205,7133,877,215,1481.71
2017-09-12,CAMP0001,Affiliate,9710,869,134,19,1897.61
2017-08-20,CAMP0027,Affiliate,94426,4167,283,76,197.61
2017-01-11,CAMP0007,Email,117800,1216,163,11,1921.57
2018-05-13,CAMP0025,Referral,71251,7349,752,51,325.66
2018-05-22,CAMP0017,Email,23511,587,33,7,463.66
2017-03-23,CAMP0002,Facebook,68633,10261,574,144,706.86
2017-01-18,CAMP0009,Google Search,60278,7185,424,77,154.04
2018-02-24,CAMP0024,Organic,24323,1512,77,24,135.23
2017-05-31,CAMP0030,Affiliate,82037,10822,1861,393,1661.17
2017-06-05,CAMP0008,Instagram,75496,2400,311,82,287.72
2017-06-07,CAMP0015,Instagram,78344,7507,273,93,1828.54
2018-03-29,CAMP0020,Google Search,16533,2192,313,48,1185.48
2018-04-08,CAMP0018,Instagram,21363,460,52,6,1131.47
2018-01-11,CAMP0013,Affiliate,55062,2582,303,85,1359.54
2017-07-30,CAMP0016,Email,27604,3944,697,40,1671.41
2018-03-19,CAMP0005,Affiliate,87494,4228,515,103,316.86
2018-03-15,CAMP0005,Affiliate,77488,5903,380,68,278.1
2018-03-20,CAMP0020,Google Search,36364,2491,329,30,906.2
2018-01-13,CAMP0013,Affiliate,97056,5247,317,26,1220.58
2018-05-21,CAMP0017,Email,51922,6674,836,77,1009.34
2018-04-29,CAMP0017,Email,72063,3099,178,35,1749.4
2018-03-04,CAMP0021,Referral,33286,836,96,25,487.07
2017-09-04,CAMP0023,Facebook,50547,901,100,21,424.64
2017-05-02,CAMP0019,Google Search,56335,4234,286,59,1559.23
2018-01-26,CAMP0024,Organic,54403,3350,145,22,1924.43
2017-08-22,CAMP0010,Affiliate,57487,3657,256,55,1263.91
2017-11-19,CAMP0022,Referral,23422,2692,222,77,1243.2
2017-04-14,CAMP0029,Organic,9289,459,65,18,261.94
2017-08-15,CAMP0016,Email,73381,3008,438,22,1630.51
2018-04-30,CAMP0014,Organic,31431,4139,155,38,1954.08
2018-04-17,CAMP0014,Organic,14986,1056,155,25,1020.79
2018-04-18,CAMP0025,Referral,15695,2323,319,56,679.27
2018-05-06,CAMP0025,Referral,110461,6861,1092,344,1257.83
2017-11-11,CAMP0011,Referral,45863,5453,612,95,874.47
2017-09-16,CAMP0001,Affiliate,14316,519,85,11,324.94
2017-04-20,CAMP0019,Google Search,98737,3643,466,105,272.5
2018-04-27,CAMP0003,Facebook,69946,1177,168,40,1569.76
2017-09-04,CAMP0010,Affiliate,13148,644,101,9,1543.48
2017-08-11,CAMP0023,Facebook,101147,7162,900,143,1298.35
2017-05-03,CAMP0019,Google Search,28198,3027,540,176,1888.65
2018-01-02,CAMP0013,Affiliate,49928,6028,431,143,609.7
2017-08-05,CAMP0016,Email,60416,629,20,5,1708.21
2017-08-05,CAMP0016,Email,109724,9954,741,78,628.07
2017-06-05,CAMP0015,Instagram,83690,10804,1299,75,1637.64
2017-08-11,CAMP0028,Facebook,101026,8971,515,168,1553.73
2018-01-10,CAMP0013,Affiliate,93791,2586,235,53,534.47
2017-01-28,CAMP0007,Email,113936,10643,1804,318,1485.28
2018-01-11,CAMP0013,Affiliate,27245,2362,174,42,1515.77
2017-05-22,CAMP0030,Affiliate,39011,2713,236,43,969.16
2017-08-22,CAMP0016,Email,45524,3108,218,53,1981.59
2017-09-01,CAMP0023,Facebook,25313,2861,358,87,857.19
2017-11-22,CAMP0022,Referral,42744,3253,118,6,1749.09
2018-03-11,CAMP0021,Referral,69480,8686,703,145,403.99
2017-06-03,CAMP0015,Instagram,22991,939,127,43,440.33
2018-02-19,CAMP0004,Instagram,26230,944,102,15,634.2
2018-03-04,CAMP0021,Referral,27782,3983,676,140,636.68
2018-02-03,CAMP0024,Organic,118317,3140,99,24,863.17
2018-04-27,CAMP0014,Organic,112128,10459,931,301,1999.5
2018-02-15,CAMP0004,Instagram,25356,662,88,27,842.33
2017-01-17,CAMP0007,Email,99887,4255,439,147,166.65
2018-05-22,CAMP0025,Referral,96180,14115,835,153,341.55
2017-06-14,CAMP0008,Instagram,112157,13036,1182,123,731.77
2017-04-06,CAMP0002,Facebook,59573,8757,1543,330,1470.15
2017-03-21,CAMP0002,Facebook,58920,7441,1052,83,1383.07
2017-09-10,CAMP0001,Affiliate,6380,783,61,14,53.6
2018-01-04,CAMP0026,Affiliate,91279,6667,867,51,1506.05
2017-01-13,CAMP0007,Email,72074,4144,468,116,1829.63
2018-03-16,CAMP0018,Instagram,75134,2473,211,30,249.2
2018-01-17,CAMP0004,Instagram,78593,8049,949,137,739.59
2017-04-07,CAMP0029,Organic,12048,226,36,6,1159.97
2018-01-12,CAMP0004,Instagram,118058,8140,912,308,1000.91
2017-04-05,CAMP0002,Facebook,30832,2466,241,33,415.03
2017-11-16,CAMP0022,Referral,76139,2782,377,127,674.2
2018-05-23,CAMP0025,Referral,68016,5674,797,240,850.62
2017-08-16,CAMP0023,Facebook,17319,1693,69,16,804.65
2017-05-22,CAMP0030,Affiliate,44461,3106,162,49,1266.4
2018-01-02,CAMP0013,Affiliate,107542,14560,2232,686,1384.25
2017-01-09,CAMP0007,Email,10314,912,109,35,1956.4
2017-09-11,CAMP0001,Affiliate,65787,6277,410,58,1987.29
2017-09-23,CAMP0012,Organic,61155,7538,404,81,807.4
2017-10-24,CAMP0006,Organic,106665,2383,285,27,1763.03
2017-06-08,CAMP0030,Affiliate,49438,992,112,13,1455.71
2017-03-30,CAMP0002,Facebook,111255,11505,1959,194,371.29
2018-03-19,CAMP0005,Affiliate,102230,15008,2353,409,395.38
2017-12-16,CAMP0026,Affiliate,112302,7550,762,194,1505.11
2017-06-01,CAMP0015,Instagram,99379,11356,515,26,775.78
2017-12-31,CAMP0013,Affiliate,89698,9727,719,169,648.19
2017-10-30,CAMP0006,Organic,65318,6180,212,40,1961.42
2017-11-17,CAMP0022,Referral,86622,1191,205,50,1440.74
2017-05-01,CAMP0019,Google Search,76083,4756,291,43,1957.94
2017-08-14,CAMP0027,Affiliate,102581,15055,2708,894,1989.67
2017-10-02,CAMP0012,Organic,6087,436,16,4,1719.02
2017-09-06,CAMP0023,Facebook,34904,2333,203,68,752.38
2017-08-22,CAMP0023,Facebook,97603,9237,1294,291,1877.66
2018-04-06,CAMP0005,Affiliate,66997,8577,1333,460,1298.84
2018-01-24,CAMP0024,Organic,65601,5519,471,121,130.4
2018-01-16,CAMP0013,Affiliate,76981,6922,231,55,1738.38
2017-05-31,CAMP0030,Affiliate,109649,13763,1988,186,330.18
2017-08-26,CAMP0023,Facebook,62863,3250,349,77,1462.0
2018-03-31,CAMP0018,Instagram,43308,2902,443,131,1482.47
2017-01-11,CAMP0007,Email,14506,301,40,11,1228.86
2018-04-28,CAMP0003,Facebook,104962,6648,919,131,1792.32
2018-02-02,CAMP0024,Organic,16874,282,10,2,946.34
2017-01-11,CAMP0009,Google Search,30837,1505,178,40,226.41
2017-05-05,CAMP0019,Google Search,53186,4353,780,149,486.71
2017-03-16,CAMP0002,Facebook,18637,1172,118,34,1570.71
2017-11-16,CAMP0022,Referral,24356,3386,141,32,1265.15
2018-04-06,CAMP0018,Instagram,82833,8499,539,37,387.96
2018-04-17,CAMP0014,Organic,13152,1698,87,15,1044.34
2017-07-31,CAMP0027,Affiliate,14972,1371,244,64,405.86
2018-02-27,CAMP0024,Organic,16373,1941,214,31,739.78
2017-06-18,CAMP0008,Instagram,30472,508,86,14,743.41
2017-11-02,CAMP0006,Organic,49581,4866,556,143,374.3
2017-09-12,CAMP0001,Affiliate,94057,13361,2401,482,1776.23
2018-04-26,CAMP0025,Referral,13596,396,50,3,1311.3
2017-09-18,CAMP0001,Affiliate,37133,3564,303,70,158.34
2017-11-20,CAMP0022,Referral,8642,900,42,10,1490.58
2017-08-07,CAMP0027,Affiliate,98685,12431,1581,387,1928.38
2017-10-29,CAMP0006,Organic,101472,2007,200,49,1857.5
2018-01-19,CAMP0013,Affiliate,94028,6334,515,109,802.5
2017-04-03,CAMP0002,Facebook,25714,3040,378,61,542.57
2018-03-14,CAMP0020,Google Search,71141,3639,413,65,1338.69
2018-04-09,CAMP0014,Organic,112439,7838,1189,172,204.87
2018-03-29,CAMP0020,Google Search,13688,1150,98,10,446.92
2017-08-14,CAMP0028,Facebook,35967,380,68,5,1928.61
2018-03-29,CAMP0020,Google Search,50877,2558,184,34,1806.15
2017-12-30,CAMP0013,Affiliate,107093,6187,880,101,1217.93
2018-03-21,CAMP0005,Affiliate,78480,10296,1648,224,1935.68
2017-01-11,CAMP0007,Email,103037,7929,987,305,1531.97
2017-10-02,CAMP0012,Organic,102015,12320,1621,476,909.75
2017-04-06,CAMP0019,Google Search,54220,5891,552,27,1689.0
2018-04-03,CAMP0005,Affiliate,23397,1665,113,33,1156.83
2017-07-25,CAMP0016,Email,114449,16004,867,76,1139.69
2017-04-06,CAMP0029,Organic,73444,6114,661,70,1670.07
2018-04-08,CAMP0005,Affiliate,87946,9210,1234,113,60.78
2018-02-21,CAMP0024,Organic,68523,5950,273,60,1436.73
2017-04-09,CAMP0002,Facebook,65224,1060,54,12,602.31
2018-01-05,CAMP0013,Affiliate,58663,5809,182,48,1071.39
2017-03-22,CAMP0002,Facebook,68901,7164,780,187,935.31
2017-05-03,CAMP0019,Google Search,94750,5091,776,184,1773.62
2017-05-22,CAMP0030,Affiliate,75340,6197,206,17,1265.46
2017-07-24,CAMP0016,Email,63800,7052,255,40,1730.07
2018-02-28,CAMP0021,Referral,118040,12181,1633,228,400.1
2017-01-16,CAMP0007,Email,70857,3309,248,18,681.54
2017-12-03,CAMP0022,Referral,57673,5336,408,47,1518.32
2017-09-24,CAMP0012,Organic,82370,11337,1718,594,712.71
2017-04-06,CAMP0002,Facebook,15531,963,44,12,1224.62
2017-07-26,CAMP0016,Email,34485,2431,175,28,243.86
2018-01-22,CAMP0004,Instagram,96448,14239,981,166,498.04
2018-03-04,CAMP0020,Google Search,88422,6112,234,43,1925.16
2017-08-18,CAMP0027,Affiliate,97810,7223,894,296,391.06
2017-08-22,CAMP0016,Email,112266,15797,2234,624,1712.45
2017-06-03,CAMP0015,Instagram,108609,15984,2657,801,882.18
2017-07-26,CAMP0016,Email,99496,14088,1862,147,1797.18
2017-01-11,CAMP0009,Google Search,110565,10524,1529,164,1713.62
2017-01-28,CAMP0007,Email,7100,352,49,12,1531.3
2017-11-02,CAMP0006,Organic,73144,1600,50,9,444.4
2018-03-06,CAMP0021,Referral,86166,1297,46,2,1249.89
2017-09-05,CAMP0010,Affiliate,38956,1061,186,61,1802.26
2017-11-26,CAMP0022,Referral,50597,6919,1204,252,1169.03
2017-06-13,CAMP0008,Instagram,65806,9375,1616,319,1368.0
2017-06-07,CAMP0030,Affiliate,119547,12985,676,98,1410.23
2018-02-28,CAMP0021,Referral,35323,1387,122,42,1460.8
2017-08-06,CAMP0016,Email,114060,2147,157,46,588.46
2018-05-03,CAMP0025,Referral,106398,10839,1022,254,698.9
2017-05-17,CAMP0029,Organic,50491,4152,431,59,748.33
2017-08-08,CAMP0027,Affiliate,73865,3132,557,117,83.51
2018-01-31,CAMP0024,Organic,67447,7843,434,106,1792.07
2017-05-15,CAMP0029,Organic,46160,6183,950,74,505.94
2018-03-09,CAMP0021,Referral,76608,1843,125,37,523.2
2018-03-08,CAMP0021,Referral,72428,5871,243,54,523.11
2017-11-05,CAMP0022,Referral,51457,4441,456,144,1921.16
2018-03-06,CAMP0020,Google Search,101582,5843,551,29,1707.84
2018-03-01,CAMP0024,Organic,58210,2583,320,108,651.48
2018-05-17,CAMP0017,Email,72057,10454,523,99,176.03
2018-04-19,CAMP0003,Facebook,44003,2466,221,60,828.91
2018-04-07,CAMP0005,Affiliate,105964,12569,2183,292,1169.14
2017-01-09,CAMP0009,Google Search,56131,1637,144,43,664.25
2017-05-05,CAMP0019,Google Search,22413,914,105,23,501.56
2018-05-05,CAMP0025,Referral,71165,5136,878,302,738.53
2017-06-03,CAMP0030,Affiliate,41137,4092,546,60,1098.92
2018-04-08,CAMP0005,Affiliate,83935,11395,1092,139,1862.28
2017-04-09,CAMP0029,Organic,22942,1394,167,15,1070.43
2018-01-22,CAMP0024,Organic,34802,3322,153,46,1490.24
2017-05-30,CAMP0015,Instagram,16696,1225,121,25,585.52
2017-08-08,CAMP0027,Affiliate,111946,10644,1418,363,1027.08
2017-06-05,CAMP0030,Affiliate,52517,2412,249,50,1980.11
2017-01-16,CAMP0009,Google Search,8204,957,164,48,1542.75
2017-01-04,CAMP0007,Email,106816,5222,329,99,180.91
2017-08-28,CAMP0010,Affiliate,8362,1112,175,41,850.61
2017-04-02,CAMP0002,Facebook,18506,2415,145,46,1555.41
2017-08-22,CAMP0010,Affiliate,14266,1986,97,24,1977.05
2018-02-09,CAMP0024,Organic,26075,2542,152,11,586.87
2017-06-20,CAMP0008,Instagram,23194,3189,542,122,663.38
2017-08-15,CAMP0028,Facebook,51385,1978,68,19,1476.04
2017-10-29,CAMP0022,Referral,81156,3080,171,19,792.62
2017-08-21,CAMP0027,Affiliate,14360,1475,129,10,1836.37
2017-09-19,CAMP0012,Organic,109181,12967,1052,177,1993.47
2018-03-21,CAMP0005,Affiliate,93059,4688,769,175,1261.91
2017-10-21,CAMP0006,Organic,40655,698,28,4,341.1
2017-09-25,CAMP0012,Organic,16084,1937,231,25,1394.1
2017-05-02,CAMP0019,Google Search,16026,1198,213,53,1082.85
2017-08-12,CAMP0016,Email,65925,8686,588,65,235.59
2018-01-13,CAMP0013,Affiliate,84227,8591,600,196,65.6
2017-06-03,CAMP0008,Instagram,51763,6965,473,68,936.45
2017-06-05,CAMP0030,Affiliate,58972,7459,1040,57,1391.42
2017-09-22,CAMP0012,Organic,76713,5952,938,121,1159.68
2018-03-01,CAMP0018,Instagram,95018,8727,1475,240,1652.96
2017-04-23,CAMP0019,Google Search,100449,1448,153,23,1208.01
2017-06-04,CAMP0008,Instagram,8810,322,46,5,1574.31
2017-09-16,CAMP0001,Affiliate,71475,5831,426,138,1089.89
2018-04-12,CAMP0014,Organic,23342,2780,100,29,1633.15
2017-09-19,CAMP0012,Organic,28365,3842,182,28,562.46
2018-04-09,CAMP0018,Instagram,56317,8088,747,260,439.59
2018-03-02,CAMP0021,Referral,90277,1552,198,56,522.12
2018-05-01,CAMP0017,Email,64485,4766,277,74,1676.74
2017-01-08,CAMP0007,Email,114957,16744,587,122,1924.34
2017-08-15,CAMP0028,Facebook,68522,4123,258,37,397.66
2018-04-21,CAMP0014,Organic,24081,2977,173,41,949.31
2017-09-05,CAMP0010,Affiliate,10382,1327,105,12,941.47
2018-05-03,CAMP0017,Email,63507,1389,53,8,1330.4
2017-09-10,CAMP0001,Affiliate,14029,1708,244,25,1995.03
2017-04-13,CAMP0019,Google Search,72732,1443,70,18,608.53
2017-09-05,CAMP0010,Affiliate,82631,1613,147,41,1915.52
2017-04-26,CAMP0019,Google Search,54509,4735,394,62,992.78
2018-04-21,CAMP0005,Affiliate,105805,9251,808,202,365.8
2017-06-04,CAMP0030,Affiliate,76042,2515,360,108,97.41
2018-02-24,CAMP0024,Organic,79955,6989,850,279,1037.83
2017-06-18,CAMP0008,Instagram,69855,4533,149,17,1679.95
2017-04-06,CAMP0002,Facebook,38178,5093,700,44,1889.16
2017-04-16,CAMP0019,Google Search,85164,5826,792,175,1357.14
2017-10-20,CAMP0006,Organic,5844,193,11,0,1804.76
2018-04-15,CAMP0003,Facebook,14859,1015,179,17,861.84
2017-01-22,CAMP0007,Email,5123,736,64,17,298.27
2017-02-04,CAMP0007,Email,64040,2906,476,42,1796.63
2018-04-21,CAMP0025,Referral,91030,10262,430,82,726.52
2017-06-13,CAMP0008,Instagram,52769,7362,681,117,959.86
2018-04-26,CAMP0017,Email,47937,3762,623,203,1038.1
2018-04-11,CAMP0003,Facebook,119603,7054,364,118,1551.48
2017-09-06,CAMP0010,Affiliate,57962,7197,598,196,99.22
2017-03-23,CAMP0002,Facebook,38858,1915,311,43,1686.88
2017-04-22,CAMP0019,Google Search,18481,337,48,10,846.71
2018-03-28,CAMP0020,Google Search,33617,3094,116,34,340.1
2018-04-26,CAMP0017,Email,100611,14734,654,61,1006.46
2017-03-28,CAMP0002,Facebook,42680,4278,627,167,1744.48
2017-11-09,CAMP0011,Referral,11740,1089,108,31,109.21
2017-03-30,CAMP0002,Facebook,18634,1350,182,56,1496.44
2017-09-07,CAMP0010,Affiliate,102531,4947,723,142,1298.81
2017-01-28,CAMP0009,Google Search,103208,13232,487,90,1034.21
2017-08-29,CAMP0023,Facebook,37664,3629,350,113,1058.84
2017-11-22,CAMP0022,Referral,10151,1144,110,26,1736.58
2018-03-29,CAMP0005,Affiliate,116763,8638,316,63,1389.91
2018-05-05,CAMP0017,Email,95711,2296,313,100,151.89
2017-06-20,CAMP0008,Instagram,16191,2417,369,33,187.04
2017-11-11,CAMP0011,Referral,108910,16251,1366,125,946.19
2017-09-26,CAMP0012,Organic,94628,13589,971,195,169.63
2018-05-11,CAMP0017,Email,89649,8010,1175,101,1981.0
2017-05-21,CAMP0015,Instagram,8132,139,7,0,1606.22
2017-12-27,CAMP0026,Affiliate,81817,10351,1120,66,1043.02
2018-03-04,CAMP0021,Referral,78000,8642,1226,214,134.08
