order_id,payment_sequential,payment_type,payment_installments,payment_value
ORD0023647,1,voucher,4,56.94
ORD0023648,1,voucher,2,272.05
ORD0023649,1,voucher,11,198.0
ORD0023650,1,voucher,9,108.8
ORD0023651,1,debit_card,3,80.73
ORD0023652,1,debit_card,10,472.37
ORD0023653,1,debit_card,7,332.54
ORD0023654,1,credit_card,9,277.91
ORD0023655,1,debit_card,6,249.1
ORD0023656,1,credit_card,4,88.18
ORD0023657,1,credit_card,4,83.05
ORD0023658,1,boleto,6,80.7
ORD0023659,1,credit_card,9,70.16
ORD0023660,1,voucher,7,138.94
ORD0023661,1,voucher,10,122.88
ORD0023662,1,voucher,1,287.58
ORD0023663,1,debit_card,3,121.87
ORD0023664,1,credit_card,12,209.91
ORD0023665,1,credit_card,7,366.48
ORD0023666,1,debit_card,11,247.3
ORD0023667,1,boleto,7,218.09
ORD0023668,1,voucher,12,82.46
ORD0023669,1,boleto,8,68.48
ORD0023670,1,debit_card,5,68.23
ORD0023671,1,boleto,7,302.5
ORD0023672,1,debit_card,6,206.79
ORD0023673,1,boleto,8,196.28
ORD0023674,1,credit_card,5,673.24
ORD0023675,1,credit_card,4,246.75
ORD0023676,1,debit_card,9,359.35
ORD0023677,1,voucher,11,130.68
ORD0023678,1,voucher,4,894.28
ORD0023679,1,boleto,12,112.9
ORD0023680,1,boleto,7,243.06
ORD0023681,1,debit_card,11,106.98
ORD0023682,1,boleto,7,256.46
ORD0023683,1,debit_card,10,70.03
ORD0023684,1,boleto,8,113.73
ORD0023685,1,debit_card,12,269.27
ORD0023686,1,voucher,1,689.06
ORD0023687,1,boleto,3,463.21
ORD0023688,1,voucher,4,235.67
ORD0023689,1,voucher,6,318.08
ORD0023690,1,debit_card,8,234.64
ORD0023691,1,boleto,1,166.57
ORD0023692,1,boleto,11,282.42
ORD0023693,1,debit_card,6,59.87
ORD0023694,1,boleto,2,145.36
ORD0023695,1,boleto,6,123.06
ORD0023696,1,boleto,9,83.92
ORD0023697,1,debit_card,6,280.65
ORD0023698,1,debit_card,4,297.96
ORD0023699,1,voucher,10,367.78
ORD0023700,1,credit_card,1,115.64
ORD0023701,1,debit_card,10,362.25
ORD0023702,1,debit_card,12,118.24
ORD0023703,1,voucher,10,154.85
ORD0023704,1,boleto,12,78.82
ORD0023705,1,voucher,10,379.51
ORD0023706,1,voucher,7,425.9
ORD0023707,1,credit_card,4,63.96
ORD0023708,1,boleto,7,218.62
ORD0023709,1,voucher,10,506.44
ORD0023710,1,boleto,5,198.04
ORD0023711,1,boleto,12,95.3
ORD0023712,1,voucher,5,170.12
ORD0023713,1,voucher,5,171.94
ORD0023714,1,boleto,11,93.89
ORD0023715,1,credit_card,4,159.11
ORD0023716,1,boleto,4,96.98
ORD0023717,1,credit_card,6,353.05
ORD0023718,1,boleto,7,110.19
ORD0023719,1,credit_card,10,318.04
ORD0023720,1,credit_card,8,236.73
ORD0023721,1,boleto,10,105.47
ORD0023722,1,credit_card,8,321.04
ORD0023723,1,boleto,5,101.38
ORD0023724,1,boleto,6,224.07
ORD0023725,1,boleto,10,199.07
ORD0023726,1,credit_card,12,234.3
ORD0023727,1,debit_card,9,33.32
ORD0023728,1,debit_card,7,76.71
ORD0023729,1,boleto,10,295.48
ORD0023730,1,voucher,1,88.05
ORD0023731,1,credit_card,12,337.71
ORD0023732,1,boleto,12,201.23
ORD0023733,1,boleto,11,53.74
ORD0023734,1,voucher,11,184.82
ORD0023735,1,credit_card,5,543.63
ORD0023736,1,credit_card,6,331.6
ORD0023737,1,debit_card,7,567.98
ORD0023738,1,voucher,4,380.37
ORD0023739,1,credit_card,4,128.6
ORD0023740,1,credit_card,1,62.19
ORD0023741,1,debit_card,1,263.31
ORD0023742,1,credit_card,10,373.53
ORD0023743,1,credit_card,5,93.11
ORD0023744,1,debit_card,5,372.83
ORD0023745,1,voucher,10,441.81
ORD0023746,1,voucher,5,101.22
ORD0023747,1,credit_card,1,309.38
ORD0023748,1,voucher,8,140.28
ORD0023749,1,voucher,1,234.4
ORD0023750,1,boleto,4,314.86
ORD0023751,1,boleto,7,84.35
ORD0023752,1,credit_card,9,598.57
ORD0023753,1,voucher,3,106.07
ORD0023754,1,boleto,10,483.04
ORD0023755,1,credit_card,7,87.6
ORD0023756,1,boleto,5,258.86
ORD0023757,1,debit_card,1,289.71
ORD0023758,1,voucher,8,75.72
ORD0023759,1,boleto,11,167.7
ORD0023760,1,boleto,12,113.51
ORD0023761,1,credit_card,9,728.42
ORD0023762,1,voucher,12,141.78
ORD0023763,1,boleto,3,449.51
ORD0023764,1,debit_card,8,256.38
ORD0023765,1,debit_card,7,337.63
ORD0023766,1,boleto,7,353.4
ORD0023767,1,debit_card,5,127.39
ORD0023768,1,credit_card,4,341.8
ORD0023769,1,voucher,8,161.57
ORD0023770,1,voucher,3,343.81
ORD0023771,1,credit_card,12,155.92
ORD0023772,1,voucher,8,104.14
ORD0023773,1,debit_card,9,231.1
ORD0023774,1,boleto,6,106.3
ORD0023775,1,voucher,7,437.83
ORD0023776,1,boleto,2,532.03
ORD0023777,1,credit_card,4,313.83
ORD0023778,1,debit_card,3,86.87
ORD0023779,1,voucher,5,641.51
ORD0023780,1,credit_card,5,268.79
ORD0023781,1,boleto,7,524.01
ORD0023782,1,boleto,10,118.2
ORD0023783,1,debit_card,3,97.34
ORD0023784,1,debit_card,9,368.12
ORD0023785,1,voucher,11,273.48
ORD0023786,1,voucher,12,302.15
ORD0023787,1,debit_card,10,134.58
ORD0023788,1,debit_card,8,327.73
ORD0023789,1,boleto,1,470.25
ORD0023790,1,boleto,11,185.57
ORD0023791,1,credit_card,7,516.71
ORD0023792,1,debit_card,11,170.53
ORD0023793,1,debit_card,6,258.51
ORD0023794,1,voucher,11,199.16
ORD0023795,1,voucher,6,79.06
ORD0023796,1,voucher,10,314.04
ORD0023797,1,boleto,12,159.04
ORD0023798,1,debit_card,8,234.93
ORD0023799,1,boleto,12,292.05
ORD0023800,1,credit_card,2,479.23
ORD0023801,1,credit_card,2,389.84
ORD0023802,1,debit_card,9,60.2
ORD0023803,1,debit_card,9,413.49
ORD0023804,1,boleto,5,62.67
ORD0023805,1,boleto,11,193.24
ORD0023806,1,debit_card,5,93.66
ORD0023807,1,voucher,12,121.66
ORD0023808,1,boleto,10,112.09
ORD0023809,1,credit_card,8,834.63
ORD0023810,1,voucher,7,118.12
ORD0023811,1,debit_card,12,50.06
ORD0023812,1,boleto,2,85.98
ORD0023813,1,debit_card,5,139.07
ORD0023814,1,boleto,12,83.15
ORD0023815,1,debit_card,11,145.48
ORD0023816,1,voucher,6,439.02
ORD0023817,1,voucher,6,122.4
ORD0023818,1,boleto,1,74.88
ORD0023819,1,credit_card,8,73.8
ORD0023820,1,debit_card,2,137.37
ORD0023821,1,voucher,8,124.32
ORD0023822,1,debit_card,1,357.93
ORD0023823,1,debit_card,1,103.87
ORD0023824,1,credit_card,11,147.84
ORD0023825,1,debit_card,2,187.14
ORD0023826,1,voucher,4,250.37
ORD0023827,1,voucher,8,216.59
ORD0023828,1,voucher,4,557.01
ORD0023829,1,voucher,4,123.78
ORD0023830,1,debit_card,2,376.65
ORD0023831,1,voucher,11,180.31
ORD0023832,1,voucher,6,144.27
ORD0023833,1,debit_card,3,128.3
ORD0023834,1,credit_card,1,394.06
ORD0023835,1,credit_card,3,274.29
ORD0023836,1,credit_card,8,265.33
ORD0023837,1,boleto,3,113.25
ORD0023838,1,debit_card,5,379.2
ORD0023839,1,credit_card,1,284.71
ORD0023840,1,voucher,1,84.06
ORD0023841,1,debit_card,4,434.38
ORD0023842,1,boleto,3,827.76
ORD0023843,1,credit_card,3,354.47
ORD0023844,1,debit_card,7,39.01
ORD0023845,1,boleto,10,215.82
ORD0023846,1,credit_card,3,529.99
ORD0023847,1,credit_card,4,111.55
ORD0023848,1,credit_card,3,89.38
ORD0023849,1,credit_card,3,161.02
ORD0023850,1,credit_card,4,122.41
ORD0023851,1,credit_card,1,237.46
ORD0023852,1,debit_card,2,63.55
ORD0023853,1,voucher,9,459.44
ORD0023854,1,boleto,3,286.29
ORD0023855,1,credit_card,1,125.32
ORD0023856,1,boleto,5,71.05
ORD0023857,1,boleto,8,121.4
ORD0023858,1,credit_card,9,70.88
ORD0023859,1,boleto,3,278.87
ORD0023860,1,boleto,4,75.39
ORD0023861,1,debit_card,11,730.86
ORD0023862,1,debit_card,10,98.27
ORD0023863,1,boleto,8,267.78
ORD0023864,1,debit_card,1,38.8
ORD0023865,1,boleto,12,509.45
ORD0023866,1,debit_card,4,280.98
ORD0023867,1,credit_card,10,71.25
ORD0023868,1,credit_card,3,112.5
ORD0023869,1,voucher,8,167.6
ORD0023870,1,credit_card,1,314.68
ORD0023871,1,debit_card,9,149.31
ORD0023872,1,credit_card,8,565.28
ORD0023873,1,debit_card,4,77.41
ORD0023874,1,voucher,9,108.05
ORD0023875,1,boleto,10,449.98
ORD0023876,1,credit_card,3,69.48
ORD0023877,1,debit_card,10,214.01
ORD0023878,1,boleto,6,92.05
ORD0023879,1,boleto,7,80.87
ORD0023880,1,debit_card,11,327.29
ORD0023881,1,voucher,4,184.22
ORD0023882,1,voucher,4,178.47
ORD0023883,1,debit_card,4,174.3
ORD0023884,1,debit_card,12,423.42
ORD0023885,1,voucher,6,102.94
ORD0023886,1,boleto,3,879.88
ORD0023887,1,credit_card,7,445.11
ORD0023888,1,voucher,3,404.66
ORD0023889,1,credit_card,7,188.46
ORD0023890,1,credit_card,1,215.32
ORD0023891,1,boleto,11,126.01
ORD0023892,1,boleto,8,211.5
ORD0023893,1,debit_card,9,320.85
ORD0023894,1,credit_card,3,199.25
ORD0023895,1,boleto,4,728.73
ORD0023896,1,credit_card,3,130.24
ORD0023897,1,debit_card,9,89.29
ORD0023898,1,credit_card,8,298.41
ORD0023899,1,credit_card,3,119.37
ORD0023900,1,boleto,7,423.59
ORD0023901,1,debit_card,8,122.03
ORD0023902,1,debit_card,5,35.01
ORD0023903,1,debit_card,5,501.99
ORD0023904,1,credit_card,9,98.23
ORD0023905,1,boleto,5,94.67
ORD0023906,1,credit_card,2,492.49
ORD0023907,1,boleto,9,111.11
ORD0023908,1,debit_card,10,404.19
ORD0023909,1,voucher,5,131.69
ORD0023910,1,debit_card,7,83.67
ORD0023911,1,debit_card,5,41.5
ORD0023912,1,voucher,8,54.11
ORD0023913,1,debit_card,2,58.69
ORD0023914,1,boleto,3,109.32
ORD0023915,1,credit_card,10,108.95
ORD0023916,1,boleto,9,283.59
ORD0023917,1,boleto,10,464.68
ORD0023918,1,boleto,8,208.71
ORD0023919,1,debit_card,1,540.52
ORD0023920,1,credit_card,8,254.99
ORD0023921,1,boleto,4,290.02
ORD0023922,1,credit_card,7,174.72
ORD0023923,1,boleto,7,478.22
ORD0023924,1,credit_card,4,764.36
ORD0023925,1,voucher,11,132.9
ORD0023926,1,credit_card,6,195.81
ORD0023927,1,voucher,4,287.89
ORD0023928,1,debit_card,4,164.23
ORD0023929,1,voucher,6,144.02
ORD0023930,1,debit_card,12,103.22
ORD0023931,1,credit_card,6,525.17
ORD0023932,1,debit_card,9,68.86
ORD0023933,1,boleto,2,974.31
ORD0023934,1,credit_card,12,176.33
ORD0023935,1,voucher,6,107.0
ORD0023936,1,voucher,10,150.25
ORD0023937,1,debit_card,10,172.7
ORD0023938,1,credit_card,1,395.73
ORD0023939,1,voucher,6,320.91
ORD0023940,1,boleto,2,552.91
ORD0023941,1,credit_card,12,402.49
ORD0023942,1,credit_card,11,102.96
ORD0023943,1,debit_card,5,212.87
ORD0023944,1,voucher,7,68.85
ORD0023945,1,voucher,3,360.35
ORD0023946,1,debit_card,1,105.38
ORD0023947,1,voucher,7,100.18
ORD0023948,1,debit_card,8,116.1
ORD0023949,1,credit_card,8,172.26
ORD0023950,1,boleto,7,91.43
ORD0023951,1,voucher,2,57.48
ORD0023952,1,boleto,4,261.4
ORD0023953,1,credit_card,9,201.37
ORD0023954,1,voucher,6,171.18
ORD0023955,1,credit_card,7,513.67
ORD0023956,1,credit_card,5,142.2
ORD0023957,1,debit_card,10,78.65
ORD0023958,1,voucher,9,116.19
ORD0023959,1,boleto,8,113.17
ORD0023960,1,voucher,3,373.63
ORD0023961,1,voucher,9,286.2
ORD0023962,1,boleto,12,139.3
ORD0023963,1,debit_card,10,73.07
ORD0023964,1,credit_card,5,73.12
ORD0023965,1,credit_card,11,579.52
ORD0023966,1,debit_card,5,51.94
ORD0023967,1,credit_card,4,115.24
ORD0023968,1,voucher,6,68.64
ORD0023969,1,voucher,6,329.02
ORD0023970,1,boleto,11,88.13
ORD0023971,1,credit_card,6,348.41
ORD0023972,1,credit_card,3,158.23
ORD0023973,1,voucher,9,372.17
ORD0023974,1,voucher,11,207.38
ORD0023975,1,boleto,3,283.45
ORD0023976,1,voucher,7,151.91
ORD0023977,1,voucher,12,138.01
ORD0023978,1,credit_card,2,295.98
ORD0023979,1,boleto,11,229.15
ORD0023980,1,voucher,8,221.83
ORD0023981,1,voucher,2,338.08
ORD0023982,1,debit_card,8,184.8
ORD0023983,1,debit_card,1,176.72
ORD0023984,1,credit_card,10,184.85
ORD0023985,1,credit_card,2,460.07
ORD0023986,1,credit_card,8,227.01
ORD0023987,1,boleto,3,442.9
ORD0023988,1,debit_card,9,311.1
ORD0023989,1,voucher,12,170.15
ORD0023990,1,debit_card,7,169.09
ORD0023991,1,voucher,8,174.2
ORD0023992,1,voucher,4,106.6
ORD0023993,1,voucher,11,448.25
ORD0023994,1,boleto,3,88.05
ORD0023995,1,debit_card,7,635.73
ORD0023996,1,boleto,10,143.49
ORD0023997,1,debit_card,7,275.58
ORD0023998,1,credit_card,9,431.53
ORD0023999,1,boleto,9,77.98
ORD0024000,1,debit_card,12,60.24
ORD0024001,1,boleto,10,83.77
ORD0024002,1,boleto,1,111.8
ORD0024003,1,debit_card,8,339.78
ORD0024004,1,boleto,3,573.51
ORD0024005,1,voucher,10,141.24
ORD0024006,1,credit_card,4,497.97
ORD0024007,1,debit_card,5,186.59
ORD0024008,1,voucher,12,34.33
ORD0024009,1,voucher,9,75.77
ORD0024010,1,debit_card,9,208.5
ORD0024011,1,credit_card,5,300.94
ORD0024012,1,boleto,4,341.92
ORD0024013,1,credit_card,12,448.75
ORD0024014,1,boleto,1,425.51
ORD0024015,1,boleto,9,429.75
ORD0024016,1,boleto,5,345.84
ORD0024017,1,credit_card,7,232.03
ORD0024018,1,boleto,9,187.26
ORD0024019,1,credit_card,10,49.62
ORD0024020,1,credit_card,11,135.89
ORD0024021,1,debit_card,11,164.97
ORD0024022,1,credit_card,10,255.85
ORD0024023,1,boleto,10,120.82
ORD0024024,1,debit_card,3,142.26
ORD0024025,1,voucher,7,127.6
ORD0024026,1,debit_card,7,429.34
ORD0024027,1,boleto,11,243.77
ORD0024028,1,credit_card,11,238.73
ORD0024029,1,credit_card,8,327.61
ORD0024030,1,credit_card,12,544.4
ORD0024031,1,voucher,12,261.21
ORD0024032,1,credit_card,6,328.3
ORD0024033,1,credit_card,1,308.41
ORD0024034,1,voucher,1,343.83
ORD0024035,1,voucher,7,216.73
ORD0024036,1,credit_card,6,297.92
ORD0024037,1,voucher,7,139.74
ORD0024038,1,boleto,12,592.69
ORD0024039,1,voucher,3,67.11
ORD0024040,1,voucher,12,107.6
ORD0024041,1,credit_card,5,262.3
ORD0024042,1,voucher,12,319.09
ORD0024043,1,debit_card,1,294.32
ORD0024044,1,credit_card,8,117.42
ORD0024045,1,debit_card,4,208.91
ORD0024046,1,debit_card,7,176.76
ORD0024047,1,boleto,3,91.34
ORD0024048,1,debit_card,4,490.58
ORD0024049,1,voucher,7,686.63
ORD0024050,1,debit_card,9,129.68
ORD0024051,1,boleto,9,359.42
ORD0024052,1,credit_card,10,507.34
ORD0024053,1,voucher,2,756.4
ORD0024054,1,debit_card,1,306.96
ORD0024055,1,boleto,8,72.74
ORD0024056,1,credit_card,7,193.33
ORD0024057,1,boleto,5,360.77
ORD0024058,1,credit_card,10,136.31
ORD0024059,1,debit_card,3,324.34
ORD0024060,1,voucher,12,491.8
ORD0024061,1,credit_card,10,160.73
ORD0024062,1,debit_card,2,164.78
ORD0024063,1,debit_card,10,96.29
ORD0024064,1,voucher,10,193.32
ORD0024065,1,credit_card,7,79.24
ORD0024066,1,voucher,10,60.08
ORD0024067,1,debit_card,5,94.21
ORD0024068,1,voucher,6,324.17
ORD0024069,1,voucher,8,145.63
ORD0024070,1,debit_card,4,482.9
ORD0024071,1,voucher,7,216.85
ORD0024072,1,voucher,4,310.53
ORD0024073,1,voucher,2,238.43
ORD0024074,1,voucher,12,90.25
ORD0024075,1,credit_card,3,144.78
ORD0024076,1,credit_card,1,58.49
ORD0024077,1,boleto,1,212.43
ORD0024078,1,voucher,12,326.38
ORD0024079,1,voucher,6,138.91
ORD0024080,1,voucher,6,149.48
ORD0024081,1,debit_card,8,57.02
ORD0024082,1,debit_card,7,570.97
ORD0024083,1,credit_card,4,348.36
ORD0024084,1,voucher,4,74.61
ORD0024085,1,voucher,9,108.47
ORD0024086,1,credit_card,6,232.78
ORD0024087,1,debit_card,12,117.9
ORD0024088,1,voucher,4,78.65
ORD0024089,1,boleto,7,98.87
ORD0024090,1,voucher,8,137.02
ORD0024091,1,credit_card,10,262.1
ORD0024092,1,boleto,3,85.16
ORD0024093,1,boleto,11,243.35
ORD0024094,1,credit_card,8,260.34
ORD0024095,1,boleto,1,316.37
ORD0024096,1,debit_card,6,247.72
ORD0024097,1,credit_card,3,71.78
ORD0024098,1,credit_card,7,447.97
ORD0024099,1,debit_card,7,192.13
ORD0024100,1,credit_card,5,98.01
ORD0024101,1,voucher,3,95.75
ORD0024102,1,voucher,7,105.99
ORD0024103,1,credit_card,9,100.22
ORD0024104,1,voucher,12,361.09
ORD0024105,1,voucher,1,131.73
ORD0024106,1,credit_card,12,307.99
ORD0024107,1,debit_card,1,103.03
ORD0024108,1,boleto,5,134.86
ORD0024109,1,credit_card,11,385.63
ORD0024110,1,debit_card,1,516.35
ORD0024111,1,credit_card,6,134.82
ORD0024112,1,voucher,8,443.06
ORD0024113,1,voucher,4,159.12
ORD0024114,1,voucher,9,45.25
ORD0024115,1,voucher,12,376.29
ORD0024116,1,voucher,2,83.27
ORD0024117,1,credit_card,9,450.97
ORD0024118,1,boleto,4,192.92
ORD0024119,1,voucher,6,103.45
ORD0024120,1,debit_card,9,251.58
ORD0024121,1,voucher,1,84.57
ORD0024122,1,debit_card,5,97.18
ORD0024123,1,debit_card,3,142.28
ORD0024124,1,boleto,9,507.44
ORD0024125,1,credit_card,2,270.59
ORD0024126,1,credit_card,9,142.95
ORD0024127,1,credit_card,2,208.59
ORD0024128,1,voucher,6,99.64
ORD0024129,1,credit_card,5,115.43
ORD0024130,1,boleto,4,117.76
ORD0024131,1,voucher,2,304.68
ORD0024132,1,credit_card,12,133.48
ORD0024133,1,boleto,8,137.16
ORD0024134,1,credit_card,3,267.23
ORD0024135,1,debit_card,11,149.47
ORD0024136,1,boleto,7,93.2
ORD0024137,1,credit_card,10,184.34
ORD0024138,1,debit_card,4,105.43
ORD0024139,1,boleto,11,108.36
ORD0024140,1,voucher,10,161.59
ORD0024141,1,credit_card,10,138.81
ORD0024142,1,boleto,5,142.56
ORD0024143,1,voucher,2,256.15
ORD0024144,1,debit_card,6,416.72
ORD0024145,1,boleto,4,125.71
ORD0024146,1,credit_card,9,95.3
ORD0024147,1,voucher,4,631.77
ORD0024148,1,boleto,5,551.47
ORD0024149,1,boleto,5,295.25
ORD0024150,1,credit_card,3,253.03
ORD0024151,1,boleto,7,453.16
ORD0024152,1,boleto,10,125.82
ORD0024153,1,debit_card,2,390.11
ORD0024154,1,debit_card,11,344.07
ORD0024155,1,credit_card,10,300.39
ORD0024156,1,voucher,4,888.22
ORD0024157,1,credit_card,7,278.47
ORD0024158,1,debit_card,9,177.34
ORD0024159,1,credit_card,12,48.61
ORD0024160,1,credit_card,4,417.98
ORD0024161,1,voucher,8,122.52
ORD0024162,1,boleto,6,322.2
ORD0024163,1,debit_card,5,193.97
ORD0024164,1,credit_card,1,375.41
ORD0024165,1,voucher,12,537.96
ORD0024166,1,boleto,8,536.69
ORD0024167,1,boleto,12,130.8
ORD0024168,1,voucher,10,256.84
ORD0024169,1,voucher,5,74.87
ORD0024170,1,credit_card,2,58.33
ORD0024171,1,debit_card,2,136.72
ORD0024172,1,credit_card,1,73.37
ORD0024173,1,boleto,5,76.21
ORD0024174,1,debit_card,3,354.95
ORD0024175,1,boleto,7,78.02
ORD0024176,1,boleto,6,140.16
ORD0024177,1,debit_card,1,91.32
ORD0024178,1,boleto,6,70.22
ORD0024179,1,voucher,12,133.56
ORD0024180,1,voucher,5,131.84
ORD0024181,1,boleto,1,407.99
ORD0024182,1,credit_card,9,95.65
ORD0024183,1,debit_card,6,175.95
ORD0024184,1,voucher,9,104.1
ORD0024185,1,boleto,1,305.4
ORD0024186,1,credit_card,3,106.0
ORD0024187,1,debit_card,6,228.28
ORD0024188,1,boleto,2,108.62
ORD0024189,1,credit_card,11,136.91
ORD0024190,1,boleto,4,61.12
ORD0024191,1,credit_card,3,574.36
ORD0024192,1,boleto,3,94.9
ORD0024193,1,credit_card,3,107.58
ORD0024194,1,boleto,2,90.38
ORD0024195,1,credit_card,3,133.13
ORD0024196,1,debit_card,4,169.69
ORD0024197,1,boleto,6,199.91
ORD0024198,1,voucher,6,82.56
ORD0024199,1,boleto,7,47.48
ORD0024200,1,voucher,12,439.42
ORD0024201,1,voucher,8,90.32
ORD0024202,1,boleto,7,127.11
ORD0024203,1,credit_card,2,68.21
ORD0024204,1,credit_card,11,256.62
ORD0024205,1,boleto,6,121.89
ORD0024206,1,credit_card,11,213.5
ORD0024207,1,debit_card,12,441.29
ORD0024208,1,voucher,3,130.62
ORD0024209,1,credit_card,6,327.2
ORD0024210,1,voucher,1,675.44
ORD0024211,1,voucher,10,606.65
ORD0024212,1,debit_card,11,123.04
ORD0024213,1,voucher,4,56.0
ORD0024214,1,debit_card,1,319.07
ORD0024215,1,voucher,9,140.61
ORD0024216,1,boleto,9,147.14
ORD0024217,1,credit_card,4,489.66
ORD0024218,1,credit_card,7,82.19
ORD0024219,1,debit_card,5,154.74
ORD0024220,1,debit_card,6,407.28
ORD0024221,1,boleto,5,304.99
ORD0024222,1,voucher,3,260.95
ORD0024223,1,boleto,11,247.97
ORD0024224,1,credit_card,9,87.98
ORD0024225,1,credit_card,1,135.96
ORD0024226,1,debit_card,4,182.87
ORD0024227,1,debit_card,11,211.88
ORD0024228,1,credit_card,3,756.18
ORD0024229,1,boleto,8,471.51
ORD0024230,1,debit_card,1,212.59
ORD0024231,1,boleto,11,113.21
ORD0024232,1,voucher,8,168.34
ORD0024233,1,voucher,8,313.41
ORD0024234,1,credit_card,5,180.05
ORD0024235,1,credit_card,10,122.01
ORD0024236,1,debit_card,8,83.41
ORD0024237,1,boleto,2,52.07
ORD0024238,1,credit_card,4,126.01
ORD0024239,1,credit_card,7,106.68
ORD0024240,1,voucher,10,319.16
ORD0024241,1,debit_card,5,259.76
ORD0024242,1,credit_card,8,218.14
ORD0024243,1,credit_card,8,440.13
ORD0024244,1,voucher,3,81.8
ORD0024245,1,boleto,9,233.04
ORD0024246,1,voucher,8,189.4
ORD0024247,1,debit_card,7,38.44
ORD0024248,1,boleto,5,135.41
ORD0024249,1,credit_card,5,105.47
ORD0024250,1,debit_card,7,96.01
ORD0024251,1,voucher,9,33.82
ORD0024252,1,debit_card,8,93.54
ORD0024253,1,credit_card,8,28.39
ORD0024254,1,debit_card,5,224.5
ORD0024255,1,boleto,12,60.62
ORD0024256,1,voucher,12,206.68
ORD0024257,1,voucher,4,181.08
ORD0024258,1,debit_card,6,615.64
ORD0024259,1,debit_card,9,243.42
ORD0024260,1,voucher,6,206.22
ORD0024261,1,boleto,3,463.85
ORD0024262,1,voucher,2,834.9
ORD0024263,1,credit_card,2,98.43
ORD0024264,1,debit_card,10,164.7
ORD0024265,1,boleto,5,384.5
ORD0024266,1,voucher,6,652.84
ORD0024267,1,credit_card,6,84.98
ORD0024268,1,boleto,4,473.35
ORD0024269,1,boleto,9,174.36
ORD0024270,1,voucher,2,359.42
ORD0024271,1,credit_card,1,91.55
ORD0024272,1,boleto,11,202.48
ORD0024273,1,boleto,5,312.86
ORD0024274,1,voucher,5,217.17
ORD0024275,1,boleto,6,275.16
ORD0024276,1,boleto,1,302.7
ORD0024277,1,boleto,2,119.26
ORD0024278,1,debit_card,12,204.39
ORD0024279,1,credit_card,1,55.94
ORD0024280,1,boleto,11,140.67
ORD0024281,1,voucher,10,283.55
ORD0024282,1,debit_card,5,665.64
ORD0024283,1,debit_card,10,535.48
ORD0024284,1,debit_card,10,441.8
ORD0024285,1,debit_card,5,246.86
ORD0024286,1,debit_card,9,107.52
ORD0024287,1,voucher,3,217.59
ORD0024288,1,credit_card,5,364.91
ORD0024289,1,credit_card,3,281.8
ORD0024290,1,debit_card,11,304.52
ORD0024291,1,credit_card,2,38.95
ORD0024292,1,voucher,7,103.78
ORD0024293,1,credit_card,11,310.01
ORD0024294,1,credit_card,3,230.67
ORD0024295,1,credit_card,6,124.43
ORD0024296,1,voucher,4,342.16
ORD0024297,1,credit_card,11,447.63
ORD0024298,1,debit_card,6,85.13
ORD0024299,1,credit_card,11,97.85
ORD0024300,1,credit_card,6,227.37
ORD0024301,1,debit_card,6,385.9
ORD0024302,1,voucher,7,374.19
ORD0024303,1,debit_card,8,212.4
ORD0024304,1,credit_card,5,224.09
ORD0024305,1,voucher,11,127.35
ORD0024306,1,boleto,8,257.27
ORD0024307,1,credit_card,5,181.63
ORD0024308,1,debit_card,6,85.94
ORD0024309,1,debit_card,8,95.08
ORD0024310,1,boleto,5,177.78
ORD0024311,1,credit_card,4,477.65
ORD0024312,1,debit_card,6,151.4
ORD0024313,1,boleto,12,74.72
ORD0024314,1,credit_card,9,328.1
ORD0024315,1,voucher,7,194.56
ORD0024316,1,voucher,8,834.88
ORD0024317,1,boleto,10,65.92
ORD0024318,1,credit_card,12,85.32
ORD0024319,1,debit_card,7,84.98
ORD0024320,1,debit_card,6,124.44
ORD0024321,1,voucher,6,350.98
ORD0024322,1,debit_card,10,206.67
ORD0024323,1,debit_card,11,145.86
ORD0024324,1,debit_card,5,110.8
ORD0024325,1,voucher,12,199.81
ORD0024326,1,credit_card,10,269.63
ORD0024327,1,credit_card,6,50.79
ORD0024328,1,boleto,2,141.08
ORD0024329,1,credit_card,6,647.19
ORD0024330,1,boleto,12,160.67
ORD0024331,1,credit_card,2,340.06
ORD0024332,1,voucher,8,238.81
ORD0024333,1,debit_card,7,174.55
ORD0024334,1,credit_card,10,249.6
ORD0024335,1,debit_card,4,192.9
ORD0024336,1,voucher,7,112.39
ORD0024337,1,credit_card,3,144.05
ORD0024338,1,credit_card,7,276.3
ORD0024339,1,boleto,11,380.79
ORD0024340,1,debit_card,2,88.71
ORD0024341,1,voucher,7,156.28
ORD0024342,1,voucher,7,359.5
ORD0024343,1,credit_card,2,229.19
ORD0024344,1,credit_card,4,192.18
ORD0024345,1,voucher,5,213.88
ORD0024346,1,voucher,2,93.64
ORD0024347,1,credit_card,1,157.85
ORD0024348,1,debit_card,10,109.66
ORD0024349,1,boleto,1,129.71
ORD0024350,1,voucher,12,103.6
ORD0024351,1,voucher,12,58.95
ORD0024352,1,debit_card,6,32.86
ORD0024353,1,credit_card,4,52.99
ORD0024354,1,debit_card,12,128.36
ORD0024355,1,voucher,9,199.25
ORD0024356,1,credit_card,12,201.02
ORD0024357,1,credit_card,9,61.51
ORD0024358,1,credit_card,3,489.72
ORD0024359,1,debit_card,3,410.44
ORD0024360,1,debit_card,2,372.03
